index,src,mt,ref,pe,human_score,system,doc_id,sys_doc_id,dp_runs_scores
874,"Navigate to a FLA file that contains the symbol to use to update or replace the selected symbol in the Library panel, and click Open.","Přejděte do souboru Fla, který obsahuje symbol, který chcete použít, chcete-li aktualizovat nebo nahradit vybraný symbol v panelu knihovna a klepněte na tlačítko otevřít.","Vyhledejte soubor FLA obsahující symbol, který chcete použít k aktualizaci nebo nahrazení vybraného symbolu v panelu Knihovna, a klepněte na Otevřít.","Přejděte do souboru Fla, který obsahuje symbol, který chcete použít, chcete-li aktualizovat nebo nahradit vybraný symbol v panelu Knihovna, a klepněte na tlačítko Otevřít.",0.0344827586206896,smt,5,5_smt,0.0635281652212143|0.14596128463745117|0.13488735258579254|0.18994276225566864|0.1562889665365219
875,"If you post the edited blog entry to a different blog, some blog metadata associated with the blog entry may be removed, and links to other blog entry drafts in the original blog are removed.","Pokud jste odeslat upravené položky blogu na jiný blog, některé metadat blogu spojené s položku blogu může být odstraněn a odkazy na jiné pracovní verze položek blogu v původním blogu, se odstraní.","Pokud odešlete upravenou položku blogu do jiného blogu, některá metadata blogu spojená s položkou blogu se mohou odstranit a odstraní se i odkazy na jiné pracovní verze položky blogu v původním blogu.","Pokud jste odeslali upravené položky blogu na jiný blog, některá metadata blogu spojená s položkou blogu mohou být odstraněna a odkazy na jiné pracovní verze položek blogu v původním blogu se odstraní.",0.2352941176470588,smt,5,5_smt,0.366971492767334|0.4915487766265869|0.3428782522678375|0.5343674421310425|0.45070189237594604
876,"In the Pages panel, select a page.",V panelu stránky vyberte stránku.,Na panelu Stránky vyberte stránku.,V panelu Stránky vyberte stránku.,0.0,smt,5,5_smt,0.004270041827112436|0.012548920698463917|0.024355240166187286|0.05942661315202713|0.0698222890496254
877,Protect your work by saving often.,Když uložíte často chránit svou práci.,Chraňte svou práci častým ukládáním.,Chraňte si práci častým ukládáním.,1.0,smt,5,5_smt,0.3381366729736328|0.46547311544418335|0.6714851260185242|0.5438194274902344|0.44477933645248413
878,"Converts objects to layers, keeps effects editable, and converts the text to editable Photoshop text layers.","Převede objekty na vrstvy, zachová upravitelnost efektů a převede text na upravitelné textové vrstvy Photoshopu.","Převede objekty na vrstvy, zachová upravitelnost efektů a převede text na upravitelné textové vrstvy aplikace Photoshop.","Převede objekty na vrstvy, zachová upravitelnost efektů a převede text na upravitelné textové vrstvy aplikace Photoshop.",0.1111111111111111,smt,5,5_smt,0.011476099491119385|0.06874419003725052|0.044799093157052994|0.12293054908514023|0.10893051326274872
879,"For example, you could create three sibling screens, slide1, slide2, and slide3.","Můžete například vytvořit třemi sourozeneckými obrazovkami, snímek 1, snímek 2, a snímek 3.","Můžete například vytvořit tři sourozenecké obrazovky snímek1, snímek2 a snímek3.","Můžete například vytvořit tři souřadné obrazovky, snímek1, snímek2 a snímek3.",0.7692307692307693,smt,5,5_smt,0.13386301696300507|0.2470153421163559|0.26583635807037354|0.2963433861732483|0.2238817662000656
880,"For information about locating your Mac OS user folder, see Apple Help.",Další informace o hledání systému Mac os uživatel v nápovědě Apple.,Informace o umístění složky uživatele v systému Mac OS najdete v nápovědě k počítači Apple.,Další informace o hledání složky uživatele systému Mac OS najdete v nápovědě Apple.,0.2142857142857142,smt,5,5_smt,0.22146886587142944|0.3883510231971741|0.3584861755371094|0.429658979177475|0.3478907346725464
881,A bounding box appears around the type.,Objeví ohraničovací rámeček kolem tohoto typu.,Kolem textu se objeví ohraničovací rámeček.,Objeví se ohraničovací rámeček kolem tohoto typu.,0.125,smt,5,5_smt,0.21810834109783173|0.37712234258651733|0.32485252618789673|0.43757364153862|0.3622213900089264
882,"In your draft, select the table you want to resize (see Select table elements ).","V pracovní verzi vyberte tabulku, kterou chcete změnit (viz vybírání prvků tabulky).","V pracovní verzi vyberte tabulku, u které chcete změnit velikost (viz Vybírání prvků tabulky ).","V pracovní verzi vyberte tabulku, u které chcete změnit velikost (viz Vybírání prvků tabulky).",0.1666666666666666,smt,5,5_smt,-0.019182419404387474|-0.017561012879014015|0.040196266025304794|0.02703721635043621|0.03972456604242325
883,Many original brush presets are available for download on the web.,Mnohé původní přednastavené stopy jsou dostupné pro stahování na Webu.,Mnoho originálních přednastavených stop je k dispozici ke stažení na webu.,Řadu původních přednastavených stop lze stáhnout z webu.,1.0,smt,5,5_smt,0.09946808218955994|0.2069937288761139|0.4217904806137085|0.2856982946395874|0.25482362508773804
884,Specify the settings of the action.,Určete nastavení akce.,Určete nastavení akce.,Určete nastavení akce.,0.0,smt,5,5_smt,-0.05152168497443199|-0.051364265382289886|0.011329547502100468|0.0005281115882098675|0.0260554701089859
885,Lossless compression maintains the highest image quality but creates a large SWF file.,"Bezeztrátovou kompresi zachová nejvyšší kvalitu obrazu, ale vytvoří velký soubor SWF.","Bezeztrátová komprese zachová vysokou kvalitu obrazu, ale vytvoří velký soubor SWF.","Bezeztrátová komprese zachová obraz v nejvyšší kvalitě, ale vytvoří velký soubor SWF.",0.4285714285714285,smt,5,5_smt,0.10935994237661362|0.1842297613620758|0.1389579027891159|0.2616632580757141|0.2109244167804718
886,Resolution is the fineness of detail in a bitmap image and is measured in pixels per inch (ppi).,Rozlišení je jemnost podrobnosti bitmapového obrazu a se měří v obrazových bodech na palec (ppi).,Rozlišení v bitmapovém obrazu vyjadřuje podrobnost detailů a měří se v obrazových bodech na palec (ppi).,Rozlišení je jemnost podrobnosti bitmapového obrázku a měří se v obrazových bodech na palec (ppi).,0.1111111111111111,smt,5,5_smt,0.08631492406129837|0.17116986215114594|0.12443781644105911|0.24409173429012299|0.16703833639621735
887,"In your draft, select Format > Font > Edit Font List.",V pracovní verzi vyberte formát & gt; písmo & gt; upravit seznam písem.,Ve své pracovní verzi vyberte Formát > Písmo > Upravit seznam písem.,V pracovní verzi vyberte položky Formát > Písmo > Upravit seznam písem.,0.5384615384615384,smt,5,5_smt,0.3742233216762543|0.5048140287399292|0.3879414498806|0.5374618768692017|0.476972758769989
888,"To set precise measurements, select either User Defined (for visualization) or Controlled Precision (for STL printing), and then click Advanced.","Chcete-li nastavit přesné hodnoty, vyberte buď (pro účely vizualizace) nebo řízená přesnost (pro tisk STL), a pak klepněte na tlačítko další volby.","Chcete-li nastavit přesné hodnoty, vyberte buď Definované uživatelem (pro účely vizualizace) nebo Řízená přesnost (pro tisk STL) a potom klepněte na tlačítko Další volby.","Chcete-li nastavit přesná měření, vyberte buď Definováno uživatelem (pro vizualizaci) nebo Řízená přesnost (pro tisk STL) a pak klepněte na položku Další volby.",0.2758620689655172,smt,5,5_smt,0.04094957560300827|0.0903657004237175|0.08096981048583984|0.13423515856266022|0.11994178593158722
889,Sets the size of the brush tip.,Nastaví velikost špičky štětce.,Nastavuje velikost špičky štětce.,Nastaví velikost špičky štětce.,0.0,smt,5,5_smt,0.024653784930706024|0.06699022650718689|0.01655528135597706|0.1316147893667221|0.11889525502920151
890,Feathering is useful when you copy a selection and paste it onto another background.,"Feather je užitečný, když zkopírujete výběr a vložte ho na jiné pozadí.","Prolnutí okrajů je užitečné, když zkopírujete výběr a vkládáte ho na jiné pozadí.","Prolínání je užitečné, když zkopírujete výběr a vložíte jej na jiné pozadí.",0.2857142857142857,smt,5,5_smt,0.142672598361969|0.2673152983188629|0.23565267026424408|0.33772143721580505|0.30645403265953064
891,Enter the web address (URL) for the WebDAV server.,Zadejte webovou adresu (URL) pro servery WebDAV.,Zadejte webovou adresu (URL) serveru WebDAV.,Zadejte webovou adresu (URL) pro server WebDAV.,0.1,smt,5,5_smt,0.0033447747118771076|0.00170899648219347|0.07136508077383041|0.05777941271662712|0.05846580117940903
892,Hold down Ctrl (Windows) or Option (Mac OS) as you drag to pan in the x or z direction.,Podržte stisknutou klávesu ctrl (Windows) nebo Option (Mac os) při tažení pro posun x nebo z směru.,"Při tažení podržte stisknutou klávesu Ctrl (Windows) nebo Alt (Mac OS), aby se kamera pohybovala ve směru x nebo z.",Podržte klávesu Ctrl (Windows) či Option (Mac OS) a zároveň táhněte pro posouvání ve směru x nebo z.,0.391304347826087,smt,5,5_smt,0.08789905160665512|0.16077783703804016|0.15958531200885773|0.21529871225357056|0.1743265986442566
893,"You use layers to perform tasks such as compositing multiple images, adding text to an image, or adding vector graphic shapes.","Vrstvy můžete použít k provádění úloh, například skládání více obrazy, přidání textu na obraz, nebo přidáváte vektorovou grafiku tvarů.","Vrstvy se používají k provádění takových úloh, jako je fotomontáž více obrazů, přidání textu do obrazu nebo přidání vektorových grafických tvarů.","Vrstvy můžete použít k provádění úloh, například ke skládání několika obrazů, přidávání textu do obrazu nebo přidávání tvarů vektorové grafiky.",0.4782608695652174,smt,5,5_smt,0.20828180015087128|0.3034084439277649|0.3559330701828003|0.36156725883483887|0.32505476474761963
894,You should see the following in the Output panel:,Byste měli vidět následující v panelu výstup:,Na panelu Výstup byste měli vidět následující:,V panelu Výstup byste měli vidět následující:,0.125,smt,5,5_smt,0.040954381227493286|0.07477281242609024|0.05070587992668152|0.14198391139507294|0.1244894340634346
895,"If you select None as the option for any of the first three menus, Fireworks exports slice files that overwrite one another, resulting in a single exported graphic and a table that displays this graphic in every cell.","Pokud vyberete žádné jako volbu pro všechny tři prvních nabídek, Fireworks exportuje soubory řezů, které se vzájemně přepisují, a výsledkem je jedna exportovaná grafika a tabulka, která zobrazuje tuto grafiku v každé buňce.","Pokud vyberete Žádné jako volbu pro kteroukoliv ze tři prvních nabídek, Fireworks exportuje soubory řezů, které se vzájemně přepisují, a výsledkem je jedna exportovaná grafika a tabulka, která zobrazuje tuto grafiku v každé buňce.","Pokud vyberete Žádné jako volbu pro kteroukoli z prvních tří nabídek, Fireworks exportuje soubory řezů, které se vzájemně přepisují, a výsledkem bude jedna exportovaná grafika a tabulka, která tuto grafiku zobrazuje v každé buňce.",0.1538461538461538,smt,5,5_smt,0.08474588394165039|0.15641601383686066|0.10334910452365875|0.20312707126140594|0.180641770362854
896,"You can shear an object along a horizontal, a vertical, or an angled axis.","Můžete zkosit objekt podél vodorovné, svislé nebo natočené osy.","Objekt můžete zkosit podle vodorovné, svislé nebo natočené osy.","Objekt můžete zkosit podle vodorovné, svislé nebo natočené osy.",0.1818181818181818,smt,5,5_smt,0.023888416588306427|0.052603647112846375|0.07424208521842957|0.14097720384597778|0.11932133883237839
897,(Optional) Select Vignette Removal or Geometric Distortion for the Lens Correction.,(Volitelně) vyberte dálniční poplatek odstranění nebo geometrické deformace u korekce objektivu.,"(Volitelně) Potřebujete-li provést korekci objektivu, vyberte volbu Odstranění vinětování nebo Geometrická deformace.",(Volitelně) Vyberte možnost Odstranění nálepky nebo Geometrická deformace u nastavení Korekce objektivu.,0.3333333333333333,smt,5,5_smt,0.22141580283641815|0.36513128876686096|0.3353143632411957|0.42913150787353516|0.3560720980167389
898,"Double-click the new line, type a relative or absolute path, and click OK.","Double-click nový řádek, zadejte relativní nebo absolutní cestu, a klepněte na OK.","Poklepejte na nový řádek, zadejte relativní nebo absolutní cestu a klepněte na tlačítko OK.","Poklepejte na nový řádek, zadejte relativní nebo absolutní cestu a klepněte na OK.",0.2,smt,5,5_smt,0.0703318640589714|0.12491966784000397|0.1302056908607483|0.16999617218971252|0.12811610102653503
899,"Select White to fill transparent areas with white pixels, or select Transparent to make the background transparent.","Vyberte bílá, chcete-li vyplnit průhledné oblasti s bílou barvou, nebo vyberete průhledné obrazové body, chcete-li, aby měl průhledné pozadí.","Vyberte Bílé, chcete-li vyplnit průhledné oblasti bílými obrazovými body, nebo vyberte Průhledné, chcete-li průhledné pozadí.","Vyberte možnost Bílá, chcete-li vyplnit průhledné oblasti bílou barvou, nebo vyberete možnost Průhledné, chcete-li mít průhledné pozadí.",0.3809523809523809,smt,5,5_smt,0.17710624635219574|0.306603342294693|0.30921873450279236|0.37243688106536865|0.30123528838157654
900,"In the Keywords panel, select the box next to the name of the keyword or sub keyword.","V panelu klíčová slova, vyberte pole vedle názvu klíčové slovo nebo podřízené klíčové slovo.",V panelu Klíčová slova vyberte pole vedle názvu klíčového slova nebo podřízeného klíčového slova.,V panelu Klíčová slova vyberte pole vedle názvu klíčového slova nebo podřízeného klíčového slova.,0.4,smt,5,5_smt,0.06878350675106049|0.12300026416778564|0.19048963487148285|0.17977376282215118|0.14931806921958923
901,"For example, if you search for the word Web, the words web and WEB aren’t found.","Pokud například hledáte slovo Webu, slova Webu a Web nejsou dostupné.","Pokud například hledáte slovo Web, nenajdou se slova web ani WEB.","Pokud například hledáte slovo web, slova Web ani WEB ve výsledku hledání nebudou.",0.4666666666666667,smt,5,5_smt,0.124466173350811|0.17564791440963745|0.24328723549842834|0.2606358826160431|0.18472106754779816
902,The default SoundMixer.bufferTime value is 1000.,Výchozí hodnota je 1000 SoundMixer. bufferTime.,Výchozí hodnota SoundMixer.bufferTime je 1000.,Výchozí hodnota SoundMixer.bufferTime je 1000.,0.5,smt,5,5_smt,0.13049308955669403|0.2235472947359085|0.3435879051685333|0.2878535985946655|0.20836028456687927
903,Animations that include these techniques require classic tweens.,"Tyto metody vyžadují animace, které mají klasická doplnění.","Animace, které zahrnují tyto techniky, vyžadují klasické doplnění.",Animace s těmito technikami vyžadují klasická doplnění.,0.875,smt,5,5_smt,0.1368294656276703|0.21103844046592712|0.20758529007434845|0.28833240270614624|0.24786151945590973
904,Choose PDF Options from the pop-up menu that is beneath the Presets menu (it may show Copies & Pages by default).,"Zvolte volby z nabídky pop-up PDF, který je pod přednastavením nabídky (může zobrazit kopie & stránky ve výchozím nastavení).",Z rozbalovací nabídky pod nabídkou Přednastavení zvolte Volby PDF (standardně může být v této nabídce zobrazena volba Kopie a stránky).,Zvolte Volby PDF z vyskakovací nabídky pod nabídkou Přednastavení (ve výchozím nastavení může zobrazovat Kopie & stránky).,0.6,smt,5,5_smt,0.22965523600578308|0.36878976225852966|0.3217235803604126|0.3839726448059082|0.33163920044898987
905,"When you use the exec() method, a matching named group is added as a property of the result array:","Když použijete exec (), odpovídající pojmenovaná skupina je přidána jako vlastnost výsledku pole:",Při použití metody exec() je shodná pojmenovaná skupina přidána jako vlastnost pole result:,Když použijete metodu exec() je přidána odpovídající pojmenovaná skupina jako vlastnost pole výsledek:,0.3125,smt,5,5_smt,0.07914118468761444|0.16714359819889069|0.1422032117843628|0.20860013365745544|0.17417162656784058
906,"Select Linkage from the Panel menu in the upper-right corner of the panel, or right-click (Windows) or Control-click (Macintosh) the sound name in the Library panel and select Linkage from the context menu.",Vyberte možnost navázání z nabídky panel v upper-right rohu panelu nebo right-click (Windows) nebo se stisknutou klávesou ctrl (Macintosh) na zvuk Control-click název v panelu knihovna a vyberte z kontextové nabídky navázání.,Z nabídky Panel v pravém horním rohu panelu vyberte Navázání nebo klepněte pravým tlačítkem (Windows) nebo s klávesou Ctrl (MacOS) na název zvuku v panelu Knihovna a z kontextové nabídky vyberte Navázání.,Vyberte možnost Navázání z nabídky Panel v pravém horním rohu panelu nebo klepněte pravým tlačítkem (Windows) nebo se stisknutou klávesou Control (Macintosh) na název zvuku v panelu Knihovna a z kontextové nabídky vyberte příkaz Navázání.,0.3,smt,5,5_smt,0.2902265191078186|0.38903290033340454|0.20817527174949646|0.40625643730163574|0.3591441214084625
907,"If you didn’t initiate the review and you receive comments that you want to forward to the initiator, merge these comments into your copy of the PDF and then send them (see Send comments in email).","Pokud jste zahájit recenzi a přijímat poznámky, které chcete sloučit, dál iniciátorovi těchto poznámek do vaší kopie PDF, a pak je poslat poznámky (viz odeslání e-mailem).","Pokud jste recenzi nezahájili a dostanete poznámky, které chcete předat iniciátorovi recenze, proveďte sloučení těchto poznámek do své kopie dokumentu PDF a pak je odešlete (viz Odeslání poznámek v e-mailu).","Pokud jste nezahájili recenzi a obdržíte poznámky, které chcete přeposlat jejich autorovi, slučte tyto poznámky do vaší kopie PDF a pak je pošlete (viz Odeslání poznámek e-mailem).",0.375,smt,5,5_smt,0.4049718379974365|0.5494835376739502|0.4286836087703705|0.53974449634552|0.49003466963768005
908,A setting of 100% makes the fill opaque.,Nastavení 100% rozšiřuje výplň průsvitnou.,S nastavením 100 % bude výplň neprůhledná.,Nastavení 100 % výplň zprůsvitní.,0.3333333333333333,smt,5,5_smt,0.17637000977993011|0.286500483751297|0.24272185564041138|0.38315632939338684|0.3275580406188965
909,"In areas of bright color, the chalk appears thick with little texture; in darker areas, the chalk appears scraped off to reveal the texture.","V oblastech světlé barvě, objeví se silná křída s malou texturou; v tmavších oblastech, objeví se křída seškrábe, chcete-li odkrýt texturu.","V plochách jasných barev je pastel sytý a textura málo zřetelná; tmavší plochy vypadají, jako by byl pastel seškrábaný, takže textura je zřetelnější.","V oblastech světlé barvy se objeví silná křída s malou texturou; v tmavších oblastech se objeví křída seškrábaná, aby byla odhalena textura.",0.4,smt,5,5_smt,0.4514482021331787|0.549607515335083|0.5148415565490723|0.59894859790802|0.5530731081962585
910,Specify any of the following Selection options:,Určete libovolné z následujících voleb výběru:,Určete libovolné z následujících voleb výběru:,Určete libovolné z následujících voleb výběru:,0.0,smt,5,5_smt,-0.04620344936847687|-0.04227361083030701|0.012145476415753365|0.0007684705778956413|0.021053194999694824
911,Use the Subselection tool to drag an anchor point on the segment to a new position.,Použijte nástroj pro výběr uvnitř a přetáhněte kotevní bod na segment do nové polohy.,Nástrojem pro dílčí výběr přetáhněte kotevní bod segmentu do nové polohy.,Použijte nástroj pro dílčí výběr a přetáhněte kotevní bod na segmentu do nové polohy.,0.2,smt,5,5_smt,0.04748602956533432|0.14618726074695587|0.18359608948230743|0.19883696734905243|0.167040154337883
912,Lets you browse to select a background image for the page.,Umožňuje vyhledejte a vyberte obraz pozadí pro stránku.,Umožňuje procházením vybrat obraz pozadí pro stránku.,Umožňuje procházením vybrat obraz pozadí pro stránku.,0.375,smt,5,5_smt,0.19115111231803894|0.30240559577941895|0.19063179194927216|0.37459152936935425|0.3052104711532593
913,"For example, the following package contains two classes, SampleCode and CodeFormatter:",Například následující balíček obsahuje dvě třídy SampleCode a CodeFormatter:,"Například následující balíček obsahuje dvě třídy, SampleCode a CodeFormatter:","Například následující balíček obsahuje dvě třídy, SampleCode a CodeFormatter:",0.0909090909090909,smt,5,5_smt,-0.023446669802069664|-0.012117503210902214|0.035699326545000076|0.02553553320467472|0.03941243514418602
914,"To move the Timeline when it is docked to the application window, drag the gripper (2 dotted vertical bars) at the upper-left corner of the Timeline.","Chcete-li časovou osu přesunout, když je ukotvená do okna aplikace, přetáhněte záchytnou (2 tečkovaný svislé čáry) na upper-left rohu časové osy.","Chcete-li časovou osu posunout, když je ukotvená k oknu aplikace, přetáhněte záchytný pruh (2 tečkované svislé pásy) v levém horním rohu časové osy.","Chcete-li Časovou osu přesunout, když je ukotvená k oknu aplikace, přetáhněte záchytný pruh (2 tečkované svislé pásy) v levém horním rohu Časové osy.",0.3214285714285714,smt,5,5_smt,0.19254714250564575|0.3237180709838867|0.26754966378211975|0.4083406925201416|0.32520419359207153
915,The Indent To Here special character is different from the paragraph’s left indent in the following ways:,Vlastnost odsadit sem speciální znak se liší od odstavce 's zleva následujícími způsoby:,Speciální znak Odsadit sem se liší od levého odsazení odstavce:,Speciální znak Odsadit sem se liší od levého odsazení odstavce následujícími způsoby:,0.4615384615384615,smt,5,5_smt,0.3250460624694824|0.46115970611572266|0.38467878103256226|0.5024083852767944|0.4179299473762512
916,"For more information, see Compression and downsampling options for Adobe PDF.",Další informace najdete v části komprese a převzorkování volby Adobe PDF.,Další informace viz Volby komprese a převzorkování dolů pro Adobe PDF.,Další informace viz Volby komprese a převzorkování Adobe PDF.,0.4,smt,5,5_smt,0.057054005563259125|0.13460826873779297|0.14632879197597504|0.18293902277946472|0.14971455931663513
917,The IP value has no double-colon abbreviations.,Oš hodnota nemá žádný double-colon zkratky.,Hodnota IP nemá žádné zkratky se dvěma dvojtečkami.,Hodnota IP nemá žádnou zkrácenou verzi s dvojitou dvojtečkou.,0.8,smt,5,5_smt,0.3753298223018646|0.5418901443481445|0.6738245487213135|0.5533899068832397|0.4774376451969147
918,Poor texture mapping can also cause unpredictable results when you paint directly on the model.,"Špatná texturování také může způsobit neočekávané výsledky, když budete malovat přímo na modelu.",Špatné mapování textur můžete mít také za následek nepředvídatelné výsledky při malování přímo na model.,"Špatné texturování také může způsobit neočekávané výsledky, když budete malovat přímo na model.",0.1333333333333333,smt,5,5_smt,0.18773357570171356|0.30731305480003357|0.2532312572002411|0.3471710681915283|0.31239596009254456
919,"To create a new PDF, choose Convert To Adobe PDF.","Chcete-li vytvořit nový soubor PDF, zvolte převést do Adobe PDF.","Chcete-li vytvořit nový soubor PDF, vyberte volbu Převést do Adobe PDF.","Chcete-li vytvořit nový soubor PDF, zvolte položku Převést do Adobe PDF.",0.0769230769230769,smt,5,5_smt,0.009064620360732079|0.03756214678287506|0.0295737162232399|0.08740068972110748|0.07276342064142227
920,Selecting this option can greatly reduce the file size.,Výběr této volby může podstatně zmenšit velikost souboru.,Výběr této volby může značně zmenšit velikost souboru.,Výběr této volby může podstatně zmenšit velikost souboru.,0.0,smt,5,5_smt,-0.024801315739750862|-0.001636570319533348|0.02077091857790947|0.04967362433671951|0.05220834165811539
921,"If you want to edit artboards, click Edit Artboards to enter artboard editing mode.","Chcete-li upravit kreslicí plátna, klepněte na tlačítko upravit kreslicí plátna, chcete-li zadat kreslicí plochu na režim úprav.","Chcete-li upravovat kreslicí plátna, aktivujte klepnutím na tlačítko Upravit kreslicí plátna režim úprav kreslicích pláten.","Chcete-li upravit kreslicí plátna, klepněte na tlačítko Upravit kreslicí plátna, chcete-li zadat režim úprav kreslicího plátna.",0.2105263157894736,smt,5,5_smt,0.16418422758579254|0.27725404500961304|0.2586790919303894|0.3496272563934326|0.2901283800601959
922,The installation disc contains a variety of extras to help you make the most of your Adobe software.,"Instalace disk obsahuje řadu prvky, které vám pomohou provádět většinu software Adobe.","Instalační disk obsahuje řadu položek navíc, které vám pomohou co nejlépe využít software Adobe.","Instalační disk obsahuje řadu extra položek, které vám pomohou co nejlépe využít software Adobe.",0.375,smt,5,5_smt,0.07566742599010468|0.1497606486082077|0.31465768814086914|0.1835317760705948|0.19269394874572754
923,"When the Flex compiler encounters an Embed metadata tag, it creates the embedded asset class for you.","Když kompilátor Flex zjistí vložit tag metadat, vytvoří třídu vloženého datového zdroje.","Když se kompilátor Flex setká se značkou metadat Embed, vytvoří třídu vloženého datového zdroje.","Když kompilátor Flex zjistí tag Vložit metadata, vytvoří třídu vloženého datového zdroje.",0.1428571428571428,smt,5,5_smt,0.1568775624036789|0.31487593054771423|0.23200882971286774|0.34145888686180115|0.29604440927505493
924,"Select the Brush tool , the Pencil tool , or other painting tool in the toolbox.","Vyberte nástroj štětec, nástroj tužka nebo jiný obraz nástroj v panelu nástrojů.","V paletě nástrojů vyberte nástroj štětec , nástroj tužka nebo jiný nástroj pro malování.","Vyberte nástroj Štětec, nástroj Tužka nebo jiný nástroj pro malování v panelu nástrojů.",0.2,smt,5,5_smt,0.09184445440769196|0.1601867526769638|0.10442134737968445|0.19914031028747559|0.1677587330341339
925,See Use power zoom.,Viz použití lupa.,Viz Použití lupy.,Viz Použití silové lupy.,0.4,smt,5,5_smt,0.12662768363952637|0.24470919370651245|0.23831570148468018|0.2757749855518341|0.23210828006267548
926,Lets you integrate Contribute with user directory services such as Lightweight Directory Access Protocol (LDAP) or Active Directory.,"Umožňuje integrovat aplikaci Contribute s služeb adresáře uživatelů, jako je protokolem LDAP (Lightweight Directory Access Protocol) nebo Active Directory.","Umožňuje integrovat aplikaci Contribute se službami adresáře uživatelů, jako je například LDAP (Lightweight Directory Access Protocol) nebo Active Directory.","Umožňuje integrovat aplikaci Contribute se službami adresáře uživatelů, např. protokol LDAP (Lightweight Directory Access Protocol) nebo Active Directory.",0.2272727272727272,smt,5,5_smt,0.051024939864873886|0.10444223880767822|0.09433084726333618|0.14534804224967957|0.12604060769081116
927,The second parameter specifies the array of the color values to use.,"Druhý parametr určuje pole hodnot barev, které chcete použít.","Druhý parametr určuje pole hodnot barev, které budou použity.","Druhý parametr určuje pole hodnot barev, které chcete použít.",0.0,smt,5,5_smt,0.04963640868663788|0.08953531831502914|0.05699193850159645|0.13250142335891724|0.1275535523891449
928,Choose Window > Symbol Libraries > [symbol].,Zvolte okna & gt; knihovny symbolu & gt; [symbol].,Zvolte Okna > Knihovny symbolů > [knihovna].,Zvolte položky Okna > Knihovny symbolů > [symbol].,0.7272727272727273,smt,5,5_smt,0.6122773885726929|0.6686868667602539|0.6395339965820312|0.6868019104003906|0.6406375765800476
929,"Alternatively, press Backspace (Windows) or Delete (Mac OS).",Nebo stisknutím klávesy backspace (Windows) nebo Delete (Mac os).,Nebo stiskněte Backspace (Windows) nebo Delete (Mac OS).,Nebo stiskněte klávesu Backspace (Windows) nebo Delete (OS Mac).,0.2142857142857142,smt,5,5_smt,-6.300350651144981e-05|0.03265772759914398|0.07551615685224533|0.05753069370985031|0.05493536591529846
930,Select a skin for your video clip.,Vyberte vzhled pro dané video klipu.,Vyberte vzhled pro svůj videoklip.,Vyberte vzhled pro daný videoklip.,0.5,smt,5,5_smt,0.14140576124191284|0.2867146134376526|0.40860849618911743|0.3445456027984619|0.2973921000957489
931,"To prevent the story from being moved without its jump line, Shift-select the frames with the Selection tool, then choose Object > Group.","Chcete-li zabránit článek v přesunutí bez jeho pokračovacího řádku, Shift-select rámečky, nástrojem pro výběr a pak zvolte objekt & gt; seskupit.","Chcete-li zabránit přesunutí článku bez jeho pokračovacího řádku, vyberte rámečky nástrojem pro výběr se stisknutou klávesou Shift a pak zvolte Objekt > Seskupit.","Chcete-li zabránit článku v přesunutí bez jeho pokračovacího řádku, vyberte nástrojem pro výběr a se stisnutou klávesou Shift rámečky a pak zvolte nabídku Objekt &gt; Seskupit.",0.3,smt,5,5_smt,0.3726276457309723|0.5046966671943665|0.36561864614486694|0.5459724068641663|0.4537571668624878
932,The web page moves to the next step in the workflow.,Webová stránka se přesune na další krok v pracovním postupu.,Webová stránka přejde k dalšímu kroku pracovního postupu.,Webová stránka se přesune na další krok v pracovním postupu.,0.0,smt,5,5_smt,0.1024920865893364|0.18321146070957184|0.11132576316595078|0.2825489938259125|0.20532922446727753
933,MPEG‑2 is supported if an MPEG‑2 encoder is installed on your computer.,Pokud je podporován mpeg- 2 mpeg- 2 kodér je nainstalovaný na vašem počítači.,"MPEG‑2 je podporován, pokud máte nainstalovaný kodér MPEG‑2.","Pokud je na vašem počítači nainstalován kodér MPEG-2, bude MPEG-2 podporován.",0.6923076923076923,smt,5,5_smt,0.4147498905658722|0.5576480031013489|0.6120155453681946|0.5850881934165955|0.5168620944023132
934,"Converts blends to smooth shades for Acrobat 4.0 and later, improving quality and reducing file size of PDFs.","Převede prolnutí na hladké odstíny pro aplikaci Acrobat 4.0 nebo novější, zlepšit kvalitu a zmenšit velikost souboru PDF.",Převede přechody na plynulé odstíny pro Acrobat 4.0 a novější a tím zlepší kvalitu a zmenší velikost souboru PDF.,"Převede prolnutí na hladké odstíny pro aplikaci Acrobat 4.0 nebo novější, čímž se zlepší kvalita a zmenší velikost souborů PDF.",0.2727272727272727,smt,5,5_smt,0.20441876351833344|0.33930158615112305|0.22109057009220123|0.40065065026283264|0.32380059361457825
935,Audio and video files that you add to your blog entry are called enclosures.,"Zvukové a video soubory, které přidáte do svého blogu se nazývají přílohy.","Zvukové soubory a soubory videa, jež přidáte do položky blogu, se nazývají přílohy.","Zvukové a video soubory, které přidáte na svůj blog, se nazývají přílohy.",0.2666666666666666,smt,5,5_smt,0.04058971628546715|0.0933043360710144|0.0788893923163414|0.15704761445522308|0.1337563842535019
