index,src,mt,ref,pe,human_score,system,doc_id,sys_doc_id,dp_runs_scores
1731,"- shortened time to tumour progression in patients with advanced head and neck cancer receiving radiation therapy when administered to target a haemoglobin of greater than 14 g/dl (8.7 mmol/l),","- saīsināja laiku līdz audzēja progresēšanai pacientiem ar progresējošu galvas un kakla vēzi, kuri saņēma staru terapiju laikā, kad tiem ievadīja devas, lai sasniegtu hemoglobīna līmeni, kas augstāks par 14 g/dl (8.7 mmol/l),","- saīsināja laiku līdz audzēja progresēšanai pacientiem ar progresējošu galvas un kakla vēzi, kas saņēma staru terapiju, lietojot ar mērķi, lai hemoglobīna līmenis būtu lielāks par 14 g/dl (8,7 mmol/l),","- saīsināja laiku līdz audzēja progresēšanai pacientiem ar progresējošu galvas un kakla vēzi, kuri saņēma staru terapiju laikā, kad tiem ievadīja devas, lai sasniegtu hemoglobīna līmeni, kas augstāks par 14 g/dl (8,7 mmol/l),",0.0227272727272727,smt,4,4_smt,0.018113508820533752|0.0812310054898262|0.06259872764348984|0.12110885232686996|0.10820650309324265
1732,"The percentages with anti-HBs antibody ≥10 mIU/ml at this time point for subjects vaccinated at the 0, 6 and 0, 12 month schedules were 84.8% and 92.9%, respectively.","Procentuālais skaits ar anti - HBs antivielu titrs ≥ 10 MSV/ml šajā brīdī personām, kas vakcinēti pēc 0, 6 un 0, 12 mēnešu shēmas bija attiecīgi 84.8% un 92.9%.","Anti-HBs antivielu līmenis ≥ 10 mSV/ml šajā laika brīdī pacientiem, kas vakcinēti pēc 0, 6 un 0, 12 mēnešu shēmas, bija attiecīgi 84,8% un 92,9%.","Procentuālais skaits ar anti-HBs antivielu titru ≥10 MSV/ml šajā brīdī personām, kas vakcinētas pēc 0,6 un 0,12 mēnešu shēmas, bija attiecīgi 84,8% un 92,9%.",0.4375,smt,4,4_smt,0.1102830097079277|0.21321308612823486|0.19922983646392822|0.24542291462421417|0.21909134089946747
1733,The recommended dosing regimen is presented in Tables 2 and 3.,Rekomendētais devu režīms ir norādīts 2. un 3. tabulā.,Ieteicamā devu shēma ir norādīta 2. un 3. tabulā.,Rekomendētais devu režīms ir norādīts 2. un 3. tabulā.,0.0,smt,4,4_smt,0.04120803624391556|0.09970571845769882|0.033283527940511703|0.16894985735416412|0.15161706507205963
1734,Cut the strips as described below:,Nogrieziet testrēmeles atbilstīgi sekojošiem norādījumiem:,Nogrieziet testrēmeles atbilstīgi sekojošiem norādījumiem:,Nogrieziet testrēmeles atbilstīgi sekojošiem norādījumiem:,0.0,smt,4,4_smt,-0.10686124116182327|-0.09563909471035004|0.010433579795062542|-0.05051300302147865|-0.00397573783993721
1735,"A dose of 3.2 mg/kg intravenously (approximately 8 times the therapeutic dose) caused transient erythema, itching or hypotension in healthy subjects.","Ieteicamā deva ir 3.2 mg/kg intravenozi (apmēram 8 reizes lielāka par terapeitisko devu) izraisīja pārejošu eritēmu, niezi vai hipotensiju veseliem cilvēkiem.","Deva 3,2 mg/kg intravenozi (apmēram astoņas reizes lielāka par terapeitisko devu) veseliem cilvēkiem izraisīja pārejošu eritēmu, niezi vai hipotensiju.","Intravenoza deva 3,2 mg/kg (apmēram 8 reizes lielāka par terapeitisko devu) izraisīja pārejošu eritēmu, niezi vai hipotensiju veseliem cilvēkiem.",0.16,smt,4,4_smt,0.021754184737801552|0.08860904723405838|0.09857930988073349|0.13157005608081818|0.11821389198303223
1736,"One hour following a single dose of 75 mg Cayston (at approximately peak plasma concentration), the mean plasma level in patients with CF was 0.59 µg/ml.","Vienu stundu pēc vienreizējas 75 mg devas lietošanas Cayston (aptuveni maksimālā koncentrācija plazmā), vidējais plazmas līmeni pacientiem ar CF bija 0.59 µ g/ml.","Stundu pēc vienreizējas 75 mg Cayston devas (aptuveni plazmas maksimālās koncentrācijas brīdī) aztreonāma vidējā koncentrācija plazmā CF pacientiem bija 0,59 µg/ml.","Vienu stundu pēc vienreizējas Cayston 75 mg devas lietošanas (pie aptuveni maksimālās koncentrācijas plazmā) vidējais plazmas līmenis pacientiem ar CF bija 0,59 µg/ml.",0.3214285714285714,smt,4,4_smt,0.03513564541935921|0.08187495172023773|0.15568310022354126|0.13722330331802368|0.12149914354085922
1737,The efficacy of Neoclarityn tablets has not been clearly demonstrated in trials with adolescent patients 12 through 17 years of age.,Pulvera tablešu efektivitāte nav skaidri pierādīta pētījumos ar pusaudžiem vecumā no 12 līdz 17 gadiem.,Neoclarityn tablešu efektivitāte pētījumā ar pusaudžiem vecumā no 12 līdz 17 gadiem nav skaidri demonstrēta.,Neoclarityn tablešu efektivitāte nav skaidri pierādīta pētījumos ar pusaudžiem vecumā no 12 līdz 17 gadiem.,0.0625,smt,4,4_smt,-0.023343568667769432|0.02388530969619751|0.03141925111413002|0.06553706526756287|0.06413658708333969
1738,16 or HPV-18) (2) mean follow-up of 40 months post dose 3,16 vai HPV-18) (2) vidējo novērošanas periodu 40 mēnešus pēc 3. devas,"0. mēnesī, un DNS negatīvas 6. mēnesī uz attiecīgajiem HPV tipiem (HPV-16 vai HPV-18) (2) vidējais novērošanas ilgums ir 40 mēnešu pēc 3. devas",16 vai HPV-18) (2) vidējais novērošanas periods 40 mēnešus pēc 3. devas,0.1333333333333333,smt,4,4_smt,0.24145503342151642|0.3924926519393921|0.2984102964401245|0.45453259348869324|0.35763823986053467
1739,Infusion reactions rarely recur after the first treatment cycle.,Infūzijas reakcijas reti atkārtojas pēc pirmā ārstēšanas cikla.,Infūzijas reakcijas reti rodas atkārtoti pēc pirmā ārstēšanas cikla.,Infūzijas reakcijas reti atkārtojas pēc pirmā ārstēšanas cikla.,0.0,smt,4,4_smt,-0.051801227033138275|-0.02074440009891987|0.01826714351773262|0.03390029817819595|0.048908255994319916
1740,Fifty-four percent of patients tested positive for neutralizing antibodies at least once and half of the patients tested positive for neutralizing antibodies on at least three consecutive study visits.,Procentuālais pacientu skaits ar neitralizējošo antivielu pozitīva vismaz vienu reizi un puse pacientu pozitīvs neitralizējošo antivielu vismaz trīs sekojošās pētījuma vizītēs.,Turklāt 54% pacientu tika konstatētas arī neitralizējošas antivielas asins paraugā vismaz vienā pētījuma vizītē un pusei no pacientiem asins paraugos tika konstatētas arī neitralizējošas antivielas vismaz 3 secīgās pētījuma vizītēs.,"Piecdesmit četriem procentiem pacientu testa rezultāts bija pozitīvs uz neitralizējošajām antivielām vismaz vienu reizi, un pusei no pacientiem testa rezultāts bija pozitīvs uz neitralizējošajām antivielām vismaz trīs pētījuma vizītēs pēc kārtas.",0.696969696969697,smt,4,4_smt,0.48025375604629517|0.6271136999130249|0.40064293146133423|0.6174746751785278|0.5980275869369507
1741,- If you have an imbalance of certain minerals in your blood such as potassium and magnesium which has not been treated.,"- ja Jums ir dažu minerālvielu disbalansu asinīs, piemēram, kālija un magnija, kas netika ārstēti.","- ja Jums ir noteiktu minerālvielu, piemēram, kālija un magnija, līdzsvara traucējumi asinīs, kas nav ārstēti.","- ja Jums ir dažu minerālvielu, piemēram, kālija un magnija, disbalanss asinīs, kas nav ārstēts.",0.25,smt,4,4_smt,-0.01435508206486702|0.04046071320772171|0.04949255660176277|0.05766898766160011|0.07581557333469391
1742,Approximately 30% of patients receiving bivalirudin experienced at least one adverse event and 3% experienced an adverse reaction.,"Aptuveni 30% pacientu, kuri saņēma bivalirudīnu, bija vismaz viena nevēlama blakusparādība, un 3% pacientu tika novērota kāda nevēlama blakusparādība.","Aptuveni 30% pacientu, kuri saņēma bivalirudīnu, novēroja vismaz viena veida nevēlamu blakusefektu, bet 3% pacientu ziņoja par nevēlamām blakusparādībām.","Aptuveni 30% pacientu, kuri saņēma bivalirudīnu, bija vismaz viena nevēlama blakusparādība, un 3% pacientu tika novērota kāda nevēlama blakusparādība.",0.0,smt,4,4_smt,0.01631941646337509|0.09098102897405624|0.06091907247900963|0.1386483609676361|0.11664034426212311
1743,"They are supplied in packs containing 24, 48, 96, 120 or 180 capsules, but these may not all be available in your country.","Tās pieejamas iepakojumos pa 24, 48, 96, 120 vai 180 kapsulām, bet visi iepakojuma veidi var nebūt pieejami Jūsu valstī.","Tās pieejamas iepakojumos pa 24, 48, 96, 120 vai 180 kapsulām, bet visi iepakojuma lielumi tirgū var nebūt pieejami.","Tās pieejamas iepakojumos pa 24, 48, 96, 120 vai 180 kapsulām, bet visi iepakojuma veidi var nebūt pieejami jūsu valstī.",0.0,smt,4,4_smt,-0.04873531311750412|-0.04076569527387619|0.01474315207451582|-0.014571759849786758|0.02315928414463997
1744,It is unknown whether zoledronic acid is excreted into human milk.,"Nav zināms, vai zoledronskābe izdalās mātes pienā cilvēkam.","Nav zināms, vai zoledronskābe izdalās mātes pienā cilvēkam.","Nav zināms, vai zoledronskābe izdalās mātes pienā cilvēkam.",0.0,smt,4,4_smt,-0.05006491020321846|-0.02389100007712841|0.012158137746155262|0.025798620656132698|0.037130460143089294
1745,Side effects were mainly seen while patients were being given the medicine or shortly after (“infusion associated reactions”).,"Blakusparādības galvenokārt novēroja, kad pacientiem ievadīja zāles vai drīz pēc tam („infūzijas reakcijas”).",Nevēlamās blakusparādības galvenokārt tiek novērotas zāļu infūzijas laikā vai drīz pēc tās (“ar infūziju saistītās reakcijas”).,"Blakusparādības galvenokārt novēroja, kad pacientiem ievadīja zāles vai drīz pēc tam („infūzijas reakcijas”).",0.0,smt,4,4_smt,0.0707973763346672|0.1990755796432495|0.07127521187067032|0.24015167355537415|0.21697434782981873
1746,Exercise caution in the concomitant use of medicinal products known to interact with standard doxorubicin hydrochloride.,"Uzmanīgi vienlaikus jālieto zāles, kam ir zināma mijiedarbība ar standarta doksorubicīna hidrohlorīdu.","Uzmanīgi vienlaikus jālieto zāles, kam ir zināma mijiedarbība ar standarta doksorubicīna hidrohlorīdu.","Uzmanīgi vienlaikus jālieto zāles, kam ir zināma mijiedarbība ar standarta doksorubicīna hidrohlorīdu.",0.0,smt,4,4_smt,-0.04469318687915802|-0.005323585122823715|0.021409321576356888|0.04105130210518837|0.05256466567516327
1747,Do not use it if the date has passed the last day of the month shown.,"Nelietojiet to, ja pagājusi norādītā datuma mēneša pēdējā diena.","Nelietojiet zāles, ja ir pagājusi norādītā mēneša pēdējā diena.","Nelietojiet to, ja pagājusi norādītā datuma mēneša pēdējā diena.",0.0,smt,4,4_smt,-0.013665331527590752|0.02908683568239212|0.04084351286292076|0.0825916975736618|0.07581591606140137
1748,Urine and serum calcium should be monitored in these patients.,Jākontrolē kalcija līmenis urīnā un šiem pacientiem.,Šiem pacientiem jākontrolē kalcija līmenis urīnā un serumā.,Šiem pacientiem jākontrolē kalcija līmenis urīnā un serumā.,0.2222222222222222,smt,4,4_smt,-0.001893975306302309|0.057252347469329834|0.12789268791675568|0.10018313676118851|0.10109635442495346
1749,"As with all growth factors, there is a concern that epoetins could stimulate the growth of tumours.","Tāpat kā tas ir ar visiem augšanas faktoriem, arī par epoetīniem pastāv uzskats, ka tie var stimulēt audzēju attīstību.","Tāpat kā tas ir ar visiem augšanas faktoriem, arī par epoetīniem pastāv uzskats, ka tie var stimulēt audzēju attīstību.","Tāpat kā ar visiem augšanas faktoriem, arī par epoetīniem pastāv uzskats, ka tie var stimulēt audzēju attīstību.",0.1,smt,4,4_smt,-0.0479130782186985|-0.014752110466361046|0.01718362420797348|0.014891872182488441|0.043630488216876984
1750,Do not use this medicine after the expiry date which is stated on the label and carton after EXP.,"Nelietot šīs zāles pēc derīguma termiņa beigām, kas norādīts uz etiķetes un kastītes pēc „DERĪGS LĪDZ”.","Nelietot šīs zāles pēc derīguma termiņa beigām, kas norādīts uz marķējuma un kastītes pēc Derīgs līdz/EXP.","Nelietot šīs zāles pēc derīguma termiņa beigām, kas norādīts uz etiķetes un kastītes pēc “DERĪGS LĪDZ”.",0.0,smt,4,4_smt,-0.011660724878311157|0.06865062564611435|0.017915884032845497|0.08358457684516907|0.09321530163288116
1751,Paroxetine: plasma concentrations of paroxetine may be significantly decreased when co-administered with amprenavir and ritonavir.,"Paroksetīns: paroksetīna koncentrāciju plazmā var būt ievērojami samazinās, ja to lieto kopā ar amprenaviru un ritonaviru.","Paroksetīns: lietojot paroksetīnu vienlaikus ar amprenaviru un ritonaviru, paroksetīna koncentrācija plazmā var būtiski samazināties.","Paroksetīns: paroksetīna koncentrācija plazmā var ievērojami samazināties, ja to lieto kopā ar amprenavīru un ritonavīru.",0.2777777777777778,smt,4,4_smt,0.045443691313266754|0.11208739131689072|0.10693424195051193|0.14222721755504608|0.12280185520648956
1752,HIV positive or other immune-compromised patients,HIV pozitīvie vai citi pacienti immune-compromised,HIV pozitīvie vai citi pacienti ar imunitātes traucējumiem,HIV pozitīvi pacienti vai citi pacienti ar novājinātu imūnsistēmu,0.5555555555555556,smt,4,4_smt,0.18628819286823273|0.32376912236213684|0.34029465913772583|0.37616246938705444|0.2923191785812378
1753,"The safety and efficacy of Aldurazyme was assessed in a randomised, double-blind, placebo controlled, Phase 3 Study of 45 patients, ranging in age from 6 to 43 years.","Aldurazyme drošība un efektivitāte tika novērtēta randomizētā, dubultaklā placebo kontrolētā 3. fāzes pētījumā, kurā piedalījās 45 pacienti vecumā no 6 līdz 43 gadiem.","Aldurazyme drošība un efektivitāte tika novērtēta randomizētā, dubultaklā placebo kontrolētā 3. fāzes pētījumā, kurā piedalījās 45 pacienti vecumā no 6 līdz 43 gadiem.","Aldurazyme drošums un efektivitāte tika novērtēta randomizētā dubulmaskētā ar placebo kontrolētā 3. fāzes pētījumā, kurā piedalījās 45 pacienti vecumā no 6 līdz 43 gadiem.",0.1153846153846153,smt,4,4_smt,-0.03555797412991524|-0.02245722897350788|0.02237147092819214|0.017602568492293358|0.04224950075149536
1754,"For possible injection sites, see Figure 4.",Iespējamās injekciju vietas skatīt 4. attēlā.,Iespējamās injekciju vietas skatīt 4. attēlā.,Iespējamās injekciju vietas skatīt 4. attēlā.,0.0,smt,4,4_smt,-0.05368421971797943|-0.034700341522693634|0.01369958370923996|0.029802965000271797|0.05742413550615311
1755,The most common side effect with Efficib (seen in between 1 and 10 patients in 100) is nausea (feeling sick).,Visbiežāk novērotā nevēlamā Efficib blakusparādība (ko novēroja 1 – 10 pacientiem no 100) ir nelabums (slikta dūša).,Visbiežāk novērotā Efficib blakusparādība (1 līdz 10 pacientiem no 100) ir slikta dūša.,Visbiežāk novērotā nevēlamā Efficib blakusparādība (ko novēroja 1–10 pacientiem no 100) ir nelabums (slikta dūša).,0.15,smt,4,4_smt,-0.004559332504868507|0.04983905702829361|0.06748975813388824|0.07505398243665695|0.08406578004360199
1756,Aripiprazole is thought to act mainly by being a ‘partial agonist’ for the receptors for the neurotransmitters dopamine and 5-hydroxytryptamine (also called serotonin).,"Uzskata, ka aripiprazols darbojas, galvenokārt, kā ‘agonista’ uz neirotransmiteru dopamīna un 5 - hidroksitriptamīna (ko dēvē arī par serotonīnu).","Uzskata, ka aripiprazols iedarbojas galvenokārt uz neirotransmiteru dopamīna un 5-hidroksitriptamīna (serotonīna) receptoriem kā ”daļējs agonists”.","Uzskata, ka aripiprazols darbojas, galvenokārt, kā ‘daļējs agonists’ uz neirotransmiteriem dopamīna un 5-hidroksitriptamīna (ko dēvē arī par serotonīnu).",0.2307692307692307,smt,4,4_smt,0.06722213327884674|0.18773917853832245|0.1768111139535904|0.1883387267589569|0.16289016604423523
1757,In patients treated with myeloablative therapy followed by bone marrow transplantation,"Pacientiem, kuri saņem mieloablatīvu terapiju, kam seko kaulu smadzeņu transplantācija","Pacienti, kuri pēc kaulu smadzeņu transplantācijas saņēmuši mieloablatīvo terapiju","Pacientiem, kuri saņem mieloablatīvu terapiju, kam seko kaulu smadzeņu transplantācija",0.0,smt,4,4_smt,0.0027062431909143925|0.04641081020236015|0.04312320426106453|0.12974563241004944|0.09964831918478012
1758,Sodium hydroxide (for pH-adjustment) Hydrochloric acid (for pH-adjustment),"Nātrija hidroksīds (pH korekcijai), sālsskābe (pH korekcijai)",VīnskābeNātrija hidroksīds (pH korekcijai) Sālsskābe (pH korekcijai),Nātrija hidroksīds (pH korekcijai) Sālsskābe (pH korekcijai),0.0909090909090909,smt,4,4_smt,-0.05875032767653465|-0.0356944277882576|0.01808565855026245|0.004662733059376478|0.025078894570469856
1759,"Tachycardia, bradycardia, extrasystoles, myocardial ischaemia, sinus tachycardia, sinus arrhythmia, supraventricular extrasystoles","Tahikardija, bradikardija, ekstrasistoles, miokarda išēmija, sinusa tahikardija, sinusa aritmija, supraventrikulāras ekstrasistoles","Tahikardija, bradikardija, ekstrasistoles, miokarda išēmija, sinusa tahikardija, sinusa aritmija, supraventrikulāras ekstrasistoles","Tahikardija, bradikardija, ekstrasistoles, miokarda išēmija, sinusa tahikardija, sinusa aritmija, supraventrikulāras ekstrasistoles",0.0,smt,4,4_smt,-0.04356381669640541|-0.0283649992197752|0.013090168125927448|-0.002786736935377121|0.021175270900130272
1760,"In eleven patients PDGFR gene rearrangements was detected, 9 of them achieved a CHR and 1 PHR.","Vienpadsmit pacientiem tika konstatēta PDGFR gēnu pārkārtošanās, no kuriem 9 pacienti sasniedza CHR un 1 PACIENTS SASNIEDZA PHR.","Vienpadsmit pacientiem tika konstatēta PDGFR gēnu pārkārtošanās, no kuriem 9 pacienti sasniedza CHR un 1 pacients sasniedza PHR.","Vienpadsmit pacientiem tika konstatēta PDGFR gēnu pārkārtošanās, no kuriem 9 pacienti sasniedza CHR un 1 pacients sasniedza PHR.",0.0,smt,4,4_smt,0.013317093253135681|0.09647001326084137|0.04344455152750015|0.12352841347455978|0.1324167251586914
1761,Follow-up time comprised at least 180 days after administration.,Novērošanas periods pēc zāļu lietošanas ilga vismaz 180 dienas.,Novērošanas periods pēc zāļu lietošanas bija vismaz 180 dienas.,Novērošanas periods pēc zāļu lietošanas ilga vismaz 180 dienas.,0.0,smt,4,4_smt,-0.046435583382844925|-0.016263114288449287|0.019354917109012604|0.033113446086645126|0.04820366948843002
1762,This medicine is a powder that must be first mixed with drinking water before use.,"Šīs zāles ir pulveris, kas pirms lietošanas ir jāizšķīdina dzeramajā ūdenī.","Šīs zāles ir pulveris, kas pirms lietošanas jāsajauc ar dzeramo ūdeni.","Šīs zāles ir pulveris, kas pirms lietošanas ir jāizšķīdina dzeramajā ūdenī.",0.0,smt,4,4_smt,-0.012552198022603989|0.046969059854745865|0.022251883521676064|0.10808634012937546|0.10076785832643509
1763,Results of this pilot study were used to design and implement a multi-national phase 3 trial.,"Šī pilotpētījuma rezultāti tika izmantoti, lai plānotu un realizētu 3. fāzes pētījumu, kurā piedalījās vairākas Valstis.","Šī pilotpētījuma rezultāti tika izmantoti, lai plānotu un realizētu 3. fāzes pētījumu, kurā piedalījās vairākas valstis.","Šī pilotpētījuma rezultāti tika izmantoti, lai plānotu un realizētu 3. fāzes pētījumu, kurā piedalījās vairākas valstis.",0.0,smt,4,4_smt,-0.03665288910269737|-0.017527764663100243|0.01629437319934368|0.02229371666908264|0.05046889930963516
1764,Powder for concentrate for solution Intravenou for injection or infusion,Pulveris infūziju šķīduma koncentrāta pagatavošanai Intravenou injekcijām vai infūzijām,Pulveris injekciju vai infūzijas šķīduma,Pulveris infūziju šķīduma koncentrāta pagatavošanai injekcijām vai infūzijām,0.125,smt,4,4_smt,0.0008952715434134007|0.05296024680137634|0.0366988368332386|0.09449101984500885|0.11460661143064499
1765,This can give the doctor valuable information such as the location of a tumour.,"Tādējādi ārsts var iegūt vērtīgu informāciju, piemēram, par audzēja atrašanās vietu.","Tādējādi ārsts var iegūt vērtīgu informāciju, piemēram, par audzēja atrašanās vietu.","Tādējādi ārsts var iegūt vērtīgu informāciju, piemēram, par audzēja atrašanās vietu.",0.0,smt,4,4_smt,-0.061190977692604065|-0.04692225903272629|0.011707174591720104|-0.01850184239447117|0.02865644171833992
1766,Only a few doses of ABILIFY solution for injection may be needed.,Tikai dažas ABILIFY šķīduma injekcijām var būt nepieciešamas.,Tikai dažas ABILIFY šķīduma injekcijām devas var būt nepieciešamas.,Var būt nepieciešamas tikai dažas ABILIFY šķīduma injekcijām devas.,0.2,smt,4,4_smt,0.01419706642627716|0.04393119364976883|0.05231133848428726|0.10181909054517746|0.10028879344463348
1767,- Patients who develop Pure Red Cell Aplasia (PRCA) following treatment with any erythropoietin should not receive Abseamed or any other erythropoietin (see section 4.4-Pure Red Cell Aplasia).,"- pacienti, kuriem attīstījusies izolēta sarkanās rindas šūnu aplāzija (PRCA) pēc ārstēšanas ar jebkuru eritropoetīnu, nedrīkst saņemt Abseamed vai jebkuru citu eritropoetīnu (skatīt apakšpunktu 4.4 - izolēta sarkanās rindas šūnu aplāzija).","- Pacienti, kuriem attīstījusies izolēta sarkanās rindas šūnu aplāzija (Pure Red Cell Aplasia - PRCA) pēc ārstēšanas ar jebkuru eritropoetīnu, nedrīkst saņemt Abseamed vai jebkuru citu eritropoetīnu (skatīt 4.4. apakšpunktu - Izolēta sarkanās rindas šūnu aplāzija).","- pacienti, kuriem attīstījusies izolēta sarkanās rindas šūnu aplāzija (PRCA) pēc ārstēšanas ar jebkuru eritropoetīnu, nedrīkst saņemt Abseamed vai jebkuru citu eritropoetīnu (skatīt 4.4.apakšpunktu Izolēta sarkanās rindas šūnu aplāzija).",0.0833333333333333,smt,4,4_smt,0.019238632172346115|0.09089513123035431|0.07203052192926407|0.11131210625171661|0.11507158726453781
1768,- medicines used to treat fungal infections such as ketoconazole,"- zāles, ko lieto sēnīšu infekciju ārstēšanai, tādas kā ketokonazolu","- pretsēnīšu preparātus, piemēram, ketokonazolu;","- zāles, ko lieto sēnīšu infekciju ārstēšanai, piemēram, ketokonazols",0.25,smt,4,4_smt,0.0480973981320858|0.14680200815200806|0.09851030260324478|0.15837450325489044|0.1366751492023468
1769,Slowly pull back the plunger until the water reaches the 1.1 ml mark.,"Lēnām atvelciet virzuli, kamēr injekciju ūdens sasniedz 1.1 ml atzīmi.","Lēnām atvelciet virzuli, kamēr injekciju ūdens sasniedz 1,1 ml atzīmi.","Lēnām atvelciet virzuli, kamēr injekciju ūdens sasniedz 1,1 ml atzīmi.",0.0833333333333333,smt,4,4_smt,-0.057665418833494186|-0.0352851003408432|0.016764987260103226|0.024513987824320793|0.043414101004600525
1770,"If you take anti-inflammatory medicines which can also cause fluid retention and swelling, you must also tell your doctor.","Ja esat lietojis pretiekaisuma zāles, kuras var izraisīt arī šķidruma aizture un tūska, Jums jālieto arī pastāstiet par to savam ārstam.","Ja Jūs lietojat pretiekaisuma zāles, kas arī var izraisīt šķidruma aizturi un pietūkumu, Jums arī jāpasaka savam ārstam;","Ja lietojat pretiekaisuma zāles, kuras var izraisīt arī šķidruma aizturi un tūsku, pastāstiet arī par to savam ārstam.",0.3333333333333333,smt,4,4_smt,0.031061753630638123|0.13616405427455902|0.14324283599853516|0.14545179903507233|0.14778752624988556
1771,Carbaglu is a medicine that contains the active substance carglumic acid.,"Carbaglu ir zāles, kas satur aktīvo vielu karglumskābi.","Carbaglu ir zāles, kas satur aktīvo vielu karglumīnskābi.","Carbaglu ir zāles, kas satur aktīvo vielu karglumskābi.",0.0,smt,4,4_smt,-0.025412002578377724|-0.009430687874555588|0.013881699182093143|0.043586768209934235|0.051205627620220184
1772,The infusions are given in hospital but may be given at home if it has been shown that the patient is tolerating the infusions well.,"Infūzijas ievada slimnīcā, bet var veikt mājas apstākļos, ja ir pierādīts, ka pacientam ir laba labi.","Infūzijas ievada slimnīcā, bet, ja ir pierādīts, ka pacients infūziju labi panes, šīs zāles var ievadīt mājas apstākļos.","Infūzijas ievada slimnīcā, bet to var veikt mājas apstākļos, ja ir pierādīts, ka pacientam ir laba infūziju panesība.",0.1363636363636363,smt,4,4_smt,0.1666284054517746|0.3043484687805176|0.14111411571502686|0.32329457998275757|0.3259704113006592
1773,Toxicity grade at current assessment,Toksiskuma pakāpe pēc pašreizējā novērtējuma,Toksiskuma pakāpe pēc pašreizējā novērtējuma,Toksiskuma pakāpe pēc pašreizējā novērtējuma,0.0,smt,4,4_smt,-0.10664734244346619|-0.08414968848228455|0.01492630410939455|-0.02262122370302677|0.003253217786550522
1774,"However, weight-corrected Cmax and AUC were similar between the genders.","Tomēr, koriģējot Cmax un AUC SASKAŅĀ AR ĶERMEŅA masu, iegūtie rezultāti bija vienādi abiem dzimumiem.","Tomēr, koriģējot Cmax un AUC saskaņā ar ķermeņa masu, iegūtie rezultāti bija vienādi abiem dzimumiem.","Tomēr, koriģējot Cmax un AUC atbilstoši ķermeņa masai, iegūtie rezultāti bija vienādi abiem dzimumiem.",0.1764705882352941,smt,4,4_smt,0.05656939372420311|0.16597694158554077|0.09196162223815918|0.20406471192836761|0.17738060653209686
1775,The required dose is determined using the following formula:,"Nepieciešamā deva tiek noteikta, izmantojot šādu formulu:",Nepieciešamās devas tiek aprēķinātas pēc šādas formulas:,"Nepieciešamā deva tiek noteikta, izmantojot šādu formulu:",0.0,smt,4,4_smt,0.024422314018011093|0.08488351106643677|0.03240948170423508|0.16184301674365997|0.15850789844989777
1776,Agenerase 50 mg soft capsules.,Agenerase 50 mg mīkstās kapsulas.,Agenerase 50 mg mīkstās kapsulas.,Agenerase 50 mg mīkstās kapsulas.,0.0,smt,4,4_smt,-0.06248336657881737|-0.05664315074682236|0.010287757962942123|-0.02057816833257675|0.007579064927995205
1777,You can also report side effects directly via the national reporting system listed in Appendix V.,"Jūs varat ziņot par blakusparādībām arī tieši, izmantojot v pielikumā minēto nacionālās ziņošanas sistēmas kontaktinformāciju. V","Jūs varat ziņot par blakusparādībām arī tieši, izmantojot V pielikumā inēto nacionālās ziņošanas sistēmas kontaktinformāciju.","Jūs varat ziņot par blakusparādībām arī tieši, izmantojot V pielikumā minēto nacionālo ziņošanas sistēmu.",0.25,smt,4,4_smt,0.002434283494949341|0.05922899395227432|0.08269699662923813|0.11702554672956467|0.1130387932062149
1778,Peak levels of aztreonam are achieved at about one hour after i.m. administration.,Aztreonāma maksimālā koncentrācija tiek sasniegta aptuveni vienu stundu pēc i. m. ievadīšanas.,Aztreonāma maksimālā koncentrācija tika sasniegta apmēram vienu stundu pēc intramuskulāras (i.m.) lietošanas.,Aztreonāma maksimālā koncentrācija tiek sasniegta aptuveni vienu stundu pēc i. m. ievadīšanas.,0.0,smt,4,4_smt,0.07274632900953293|0.18113578855991364|0.15074820816516876|0.25025829672813416|0.19155001640319824
1779,Vildagliptin 50 mg twice daily + pioglitazone (N=136),50 mg vildagliptīna divas reizes dienā + pioglitazons (N = 136),50 mg vildagliptīna divas reizes dienā + pioglitazons (N=136),50 mg vildagliptīna divas reizes dienā + pioglitazons (N = 136),0.0,smt,4,4_smt,-0.05407401919364929|-0.046324223279953|0.015441766940057278|-0.023332925513386726|0.01017978135496378
1780,"If metabolic acidosis is suspected, treatment with the medicinal product should be discontinued and the patient hospitalised immediately (see section 4.9).","Ja ir aizdomas par metabolisku acidozi, ārstēšana ar medikamentu jāpārtrauc un pacients nekavējoties jāhospitalizē (skatīt apakšpunktu 4.9).","Ja tiek prognozēta metaboliskā acidoze, jāpārtrauc zāļu lietošana un pacients nekavējoties jānogādā slimnīcā (skatīt 4.9. apakšpunktu).","Ja ir aizdomas par metabolisku acidozi, ārstēšana ar medikamentu jāpārtrauc un pacients nekavējoties jāhospitalizē (skatīt 4.9. apakšpunktu).",0.0952380952380952,smt,4,4_smt,0.03769892826676369|0.10363509505987167|0.14410743117332458|0.14106322824954987|0.15387210249900818
