index,src,mt,ref,pe,human_score,system,doc_id,sys_doc_id,dp_runs_scores
1404,Line lengths exceeding this value are squared instead of pointed.,"Zeile Länge diesen Wert überschreitet, werden anstelle von squared verwies.","Linienabschnitte, die diesen Wert überschreiten, werden rechtwinklig abgeschlossen.","Linienabschnitte, die diesen Wert überschreiten, werden rechtwinklig abgeschlossen.",0.7272727272727273,smt,3,3_smt,0.4653897285461426|0.577265202999115|0.4967995285987854|0.6040668487548828|0.5256945490837097
1405,Make sure you choose the appropriate Sample option to clone content onto the blank video layer.,"Vergewissern Sie sich, dass Sie die entsprechende Option Beispiel zum Klonen von Inhalten in der leeren Videoebene auswählen.","Achten Sie darauf, die geeignete Aufnahmeoption zum Klonen von Inhalten auf eine leere Videoebene auswählen.","Vergewissern Sie sich, dass Sie die entsprechende Aufnahmeoption zum Klonen von Inhalten auf die leere Videoebene auswählen.",0.2631578947368421,smt,3,3_smt,0.09688892960548401|0.20352476835250854|0.22178322076797485|0.23004430532455444|0.17345674335956573
1406,Most of the example code listings manipulate a Video object without creating the object explicitly.,"Die meisten der Codebeispiele ein Video-Objekt bearbeiten, ohne das Objekt explizit erstellen.","In den meisten Codebeispielen wird ein Video-Objekt bearbeitet, ohne dass dieses explizit erstellt wird.","In den meisten der Codebeispiele wird ein Video-Objekt bearbeitet, ohne das Objekt explizit zu erstellen.",0.2941176470588235,smt,3,3_smt,0.058314159512519836|0.1509181708097458|0.24796117842197418|0.208351731300354|0.1494995802640915
1407,Select Include Book Documents to create a single index for all documents in the current book list and to renumber the book's pages.,"Wählen Sie ""Buch Dokumente einschließen, um ein einzelnes Index für alle Dokumente in der aktuellen Buchliste erstellen und nummerieren, die Seiten des Buches.","Aktivieren Sie die Option ""Buchdokumente einschließen,"" um für alle Dokumente im Buch einen einzigen Index zu erstellen und die Seiten neu zu nummerieren.","Wählen Sie ""Buchdokumente einschließen"", um einen einzigen Index für alle Dokumente in der aktuellen Buchliste zu erstellen und die Seiten des Buches neu zu nummerieren.",0.3793103448275862,smt,3,3_smt,0.19953596591949463|0.34465765953063965|0.3123916983604431|0.36149218678474426|0.2842724621295929
1408,"Click the Character tab to bring the Character panel to the front or, if the panel isn't open, choose Window > Character.","Klicken Sie auf die Registerkarte Character, um im Zeichenbedienfeld in den Vordergrund bringen, oder wenn das Fenster nicht geöffnet ist, wählen Sie ""Fenster"" ""Character.""","Klicken Sie auf die Registerkarte ""Zeichen,"" um das Zeichenbedienfeld in den Vordergrund zu bringen. Wenn das Bedienfeld noch nicht geöffnet ist, wählen Sie ""Fenster"" > ""Zeichen.""","Klicken Sie auf die Registerkarte ""Zeichen"", um das Zeichenbedienfeld in den Vordergrund zu bringen. Wenn das Bedienfeld nicht geöffnet ist, wählen Sie ""Fenster"" > ""Zeichen"".",0.2857142857142857,smt,3,3_smt,0.09392363578081131|0.19059164822101593|0.19744440913200378|0.17506282031536102|0.15491116046905518
1409,Click Close to open the file in InDesign without saving the text file.,"Klicken Sie auf ""Schließen,"" um die Datei in InDesign öffnen, ohne die Textdatei zu speichern.","Klicken Sie auf ""Schließen,"" um die Datei in InDesign zu öffnen, ohne die Textdatei zu speichern.","Klicken Sie auf ""Schließen"", um die Datei in InDesign zu öffnen, ohne die Textdatei zu speichern.",0.0476190476190476,smt,3,3_smt,-0.03478647768497467|-0.03151421993970871|0.024474449455738068|0.00519636319950223|0.028256751596927643
1410,"The new layer is named for the Photoshop file (for example, myfile.psd).",Die neue Ebene wird mit dem Namen für die Photoshop-Datei (z. B. myfile.psd).,Die neue Ebene wird wie die Photoshop-Datei benannt (zum Beispiel meinedatei.psd).,Die neue Ebene wird nach der Photoshop-Datei (z. B. myfile.psd) benannt.,0.4,smt,3,3_smt,0.06833609193563461|0.12428697943687439|0.10431645810604095|0.1752215176820755|0.13274891674518585
1411,"By applying tags to your document before exporting to PDF, you can do the following:","Durch Anwenden von Tags zu, bevor Sie das Dokument in das PDF-Format exportieren, können Sie die folgenden Schritte durch:","Wenn Sie Ihr Dokument vor dem Exportieren in eine PDF-Datei mit Tags versehen, können Sie Folgendes tun:","Durch Anwenden von Tags auf Ihr Dokument, bevor Sie es in das PDF-Format exportieren, können Sie Folgendes erreichen:",0.3809523809523809,smt,3,3_smt,0.08117154240608215|0.17010465264320374|0.20265381038188934|0.18970303237438202|0.15170668065547943
1412,"In your draft, select the SWF movie object.",Wählen Sie im Entwurf des Filmobjekts auszuwählen.,Wählen Sie im Entwurf das gewünschte SWF-Filmobjekt aus.,Wählen Sie in Ihrem Entwurf das SWF-Filmobjekt aus.,0.5555555555555556,smt,3,3_smt,0.10767444968223572|0.17107386887073517|0.43499016761779785|0.23780691623687744|0.18408699333667755
1413,You can apply a preset ease to an individual property or a category of properties in the Motion Editor.,Sie können eine vorkonfigurierte Beschleunigung auf eine einzelne Eigenschaft oder Eigenschaftenkategorie im Bewegungs-Editor anzuwenden.,Im Bewegungs-Editor können Sie eine vorkonfigurierte Beschleunigung auf eine einzelne Eigenschaft oder auf eine Gruppe von Eigenschaften anwenden.,Im Bewegungs-Editor können Sie eine vorkonfigurierte Beschleunigung auf eine einzelne Eigenschaft oder Eigenschaftenkategorie anwenden.,0.2,smt,3,3_smt,-0.02044455148279667|0.04780688136816025|0.05969186872243881|0.04954102635383606|0.06489156931638718
1414,"If IPv6 is supported on the hosting system, you can specify numeric IPv6 literal addresses in URLs enclosed in brackets ([]), as in the following:","Wenn IPv6 auf dem Hostsystem unterstützt wird, können Sie numerische IPv6 literalen Adressen angeben, die in URLs in eckigen Klammern ([]), wie im folgenden Beispiel dargestellt:","Wenn IPv6 vom Hostingsystem unterstützt wird, können Sie in URLs numerische IPv6-Literaladressen in eckigen Klammern angeben, wie im folgenden Beispiel:","Wenn IPv6 auf dem Hostsystem unterstützt wird, können Sie numerische IPv6-Literal-Adressen angeben, die in URLs in eckigen Klammern ([]) stehen, wie im folgenden Beispiel dargestellt:",0.125,smt,3,3_smt,0.13231715559959412|0.24184897541999817|0.20143559575080872|0.2422184944152832|0.19434355199337006
1415,"To edit the polygon mesh of the 3D model itself, you must use a 3D authoring program.","Um das Polygonnetz des 3D-Modells selbst zu bearbeiten, müssen Sie ein 3D-Authoring-Programm verwenden.","Um das Polygon-Mesh des 3D-Modells selbst zu bearbeiten, müssen Sie ein 3D-Bearbeitungsprogramm verwenden.","Um das Polygonnetz des 3D-Modells selbst zu bearbeiten, müssen Sie ein 3D-Authoring-Programm verwenden.",0.0,smt,3,3_smt,0.013311538845300674|0.07125601172447205|0.01756766252219677|0.10662689059972763|0.09943743050098419
1416,"When you create a new digital ID, it stores an encrypted private key for signing or decrypting documents and a public key contained in a certificate.","Wenn Sie eine neue digitale ID erstellen, speichert es einen privaten Schlüssel zum Signieren oder Entschlüsseln von Dokumenten und einen öffentlichen Schlüssel in einem Zertifikat verschlüsselt.","Wenn Sie eine neue digitale ID erstellen, speichert diese einen verschlüsselten privaten Schlüssel, der zum Unterschreiben oder Entschlüsseln von Dokumenten verwendet wird, und einen öffentlichen Schlüssel in einem Zertifikat.","Wenn Sie eine neue digitale ID erstellen, speichert diese einen verschlüsselten privaten Schlüssel zum Signieren oder Entschlüsseln von Dokumenten und einen öffentlichen Schlüssel in einem Zertifikat.",0.1071428571428571,smt,3,3_smt,-0.0003985022194683552|0.045356422662734985|0.09915867447853088|0.07646234333515167|0.07355429232120514
1417,ActionScript 3.0 introduces the concept of sealed classes.,ActionScript 3.0 führt das Konzept der versiegelten Klassen.,In ActionScript 3.0 wird das Konzept der versiegelten Klassen eingeführt.,ActionScript 3.0 führt das Konzept der versiegelten Klassen ein.,0.1,smt,3,3_smt,-0.001999847823753953|0.0123971626162529|0.044712554663419724|0.05749179422855377|0.06853705644607544
1418,"You can use up to four spot colors, one per plate.","Sie können bis zu vier Volltonfarben verwenden, eine pro Platte.",Sie können bis zu vier Volltonfarben (eine pro Druckplatte) verwenden.,"Sie können bis zu vier Volltonfarben verwenden, eine pro Druckplatte.",0.0833333333333333,smt,3,3_smt,-0.010860322043299675|0.018166158348321915|0.01472623273730278|0.03695697337388992|0.052412137389183044
1419,You can change Playback preference settings to control whether media files are played or looped automatically.,"Sie können die Wiedergabe die Einstellungen ändern, um festzulegen, ob Mediendateien wiedergegeben werden oder automatisch wiederholt.","Sie können die Wiedergabevoreinstellungen ändern, um zu steuern, ob die Mediendateien automatisch bzw. in einer Endlosschleife wiedergegeben werden.","Sie können die Wiedergabe-Voreinstellungen ändern, um festzulegen, ob Mediendateien wiedergegeben oder automatisch in einer Schleife wiederholt werden.",0.35,smt,3,3_smt,0.07769840210676193|0.18093053996562958|0.2140990048646927|0.20575201511383057|0.1609276533126831
1420,Commands folders are located in the Configuration folder in the Fireworks application folder and also in your user‑specific Fireworks configuration folder.,"Befehle Ordner befinden sich im Ordner ""Configuration"" im Anwendungsordner von Fireworks und auch in Ihrem Anwender spezifischen Konfiguration von Fireworks.","Die Ordner mit der Bezeichnung ""Commands"" befinden sich im Konfigurationsordner, der wiederum im Fireworks-Anwendungsordner gespeichert ist, sowie in Ihrem benutzerspezifischen Fireworks-Konfigurationsordner.",Commands-Ordner befinden sich im Configuration-Ordner des Fireworks-Anwendungsordners und werden außerdem in Ihrem benutzerspezifischen Fireworks-Konfigurationsordner gespeichert.,1.0,smt,3,3_smt,0.17462630569934845|0.2992412745952606|0.22133202850818634|0.3124634027481079|0.2527022361755371
1421,The link text is the name of the file you link to.,"Der Hyperlinktext ist der Name der Datei, die Sie verknüpfen möchten.","Der Hyperlinktext ist der Name der Datei, mit der Sie eine Verknüpfung erstellen.","Der Hyperlinktext ist der Name der Datei, die Sie verknüpfen möchten.",0.0,smt,3,3_smt,-0.03263934329152107|-0.012509755790233612|0.026923315599560738|0.014415919780731201|0.03657078742980957
1422,"To inform the author that the web page is nearing its expiry date, select a page from the list, and click Notify.","Um den Autor informieren, dass die Webseite Ablauftermin nähert, wählen Sie eine Seite aus der Liste aus, und klicken Sie auf Benachrichtigen.","Um den Autor zu informieren, dass die Webseite demnächst abläuft, wählen Sie die Seite in der Liste aus und klicken Sie auf ""Benachrichtigen.""","Um den Autor darüber zu informieren, dass der Ablauftermin für die Webseite näher rückt, wählen Sie eine Seite aus der Liste aus, und klicken Sie auf ""Benachrichtigen"".",0.2727272727272727,smt,3,3_smt,0.056242622435092926|0.12131264805793762|0.12848463654518127|0.14257608354091644|0.10043865442276001
1423,Create a swatch library that contains the colors you want to use in the tracing.,"Erstellen Sie eine Farbfeldbibliothek, die die Farben enthält, die Sie in der Netzverfolgung verwenden möchten.","Erstellen Sie eine Farbfeldbibliothek mit den Farben, die Sie in der Nachzeichnung verwenden möchten.","Erstellen Sie eine Farbfeldbibliothek, die die Farben enthält, die Sie beim Nachzeichnen verwenden möchten.",0.1764705882352941,smt,3,3_smt,0.011050675064325333|0.040905289351940155|0.020588602870702744|0.06363231688737869|0.07936275005340576
1424,"To avoid red eye, use the camera's red eye reduction feature.","Um die Red-Eye-Reduction roten Augen vermeiden, verwenden Sie die Kamera.",Zum Verhindern dieses Effekts verwenden Sie die Kamerafunktion zur Reduzierung von roten Augen.,"Um rote Augen zu reduzieren, verwenden Sie die entsprechende Kamerafunktion.",0.5833333333333334,smt,3,3_smt,0.2140115648508072|0.3131943643093109|0.40978673100471497|0.3585417866706848|0.3053354024887085
1425,"For information about filenames, see Publishing a page to your website.",Weitere Informationen zu Dateinamen finden Sie unter Veröffentlichen von neuen Seiten in der Website.,Weitere Informationen zu Dateinamen finden Sie unter Veröffentlichen von Seiten in der Website.,"Weitere Informationen zu Dateinamen finden Sie unter ""Veröffentlichen von neuen Seiten in der Website"".",0.1176470588235294,smt,3,3_smt,-0.024142876267433167|-0.02137150429189205|0.04195897653698921|0.014375641942024231|0.0320674292743206
1426,The file is added to your website.,Die Datei wird in Ihre Website hinzugefügt.,Die Datei wird der Website hinzugefügt.,Die Datei wird zu Ihrer Website hinzugefügt.,0.25,smt,3,3_smt,-0.03304935246706009|-0.024462750181555748|0.04786297678947449|0.02327399142086506|0.03920076787471771
1427,"For text printed on colored paper, try increasing the brightness and contrast by about 10%.","Für Text auf farbigem Papier gedruckt, erhöhen Sie die Helligkeit und den Kontrast von etwa 10%.","Erhöhen Sie beim Scannen von Text, der auf farbigem Papier gedruckt wurde, die Helligkeit und den Kontrast um etwa 10%.","Erhöhen Sie für Text, der auf farbiges Papier gedruckt wird, die Helligkeit und den Kontrast um etwa 10 %.",0.2727272727272727,smt,3,3_smt,0.004382890183478594|0.046094559133052826|0.18425221741199493|0.07639430463314056|0.07812397927045822
1428,Select Current Page Only to export only the currently selected page.,"Wählen Sie ""Nur aktuelle Seite,"" um nur die derzeit ausgewählte Seite zu exportieren.","Wählen Sie ""Nur aktuelle Seite,"" um nur die aktuell ausgewählte Seite zu exportieren.","Wählen Sie ""Nur aktuelle Seite"", um nur die derzeit ausgewählte Seite zu exportieren.",0.0,smt,3,3_smt,-0.04725976288318634|-0.05172112584114075|0.01059880293905735|-0.01821684092283249|0.00714081060141325
1429,Choose any of the following:,Wählen Sie einen der folgenden Schritte aus:,Wählen Sie eine der folgenden Optionen aus:,Wählen Sie einen der folgenden Schritte aus:,0.0,smt,3,3_smt,-0.06951034069061279|-0.06831024587154388|0.010007649660110474|-0.04349277913570404|-0.007734471932053566
1430,The rendered measurements are raster not vector.,Die Messungen sind Raster nicht Vektor gerendert.,Bei gerenderten Messungen handelt es sich um Raster- und nicht um Vektorobjekte.,Die gerenderten Messungen sind Raster- und nicht Vektorobjekte.,0.5555555555555556,smt,3,3_smt,0.17089922726154327|0.2913847267627716|0.44344639778137207|0.33873414993286133|0.23836536705493927
1431,You can open multiple windows of a single document at the same time.,Sie können mehrere Fenster für ein einzelnes Dokument gleichzeitig öffnen.,Es können mehrere Fenster eines einzigen Dokuments gleichzeitig geöffnet sein.,Sie können mehrere Fenster eines einzelnes Dokuments gleichzeitig öffnen.,0.3,smt,3,3_smt,-0.016406014561653137|-0.003472898155450821|0.04439585283398628|0.037364304065704346|0.043520987033843994
1432,"To create a page guide, position the pointer inside a horizontal or vertical ruler and then drag to the desired location on the target spread.","Um eine Hilfslinie zu erstellen, positionieren Sie den Zeiger in einer horizontalen oder vertikalen Lineal, und ziehen Sie dann an die gewünschte Stelle auf dem Zieldruckbogen.","Um eine Seitenhilfslinie zu erstellen, platzieren Sie den Zeiger auf einem horizontalen oder vertikalen Lineal und ziehen Sie ihn dann zu der gewünschten Position im Druckbogen.","Um eine Hilfslinie zu erstellen, positionieren Sie den Zeiger in einem horizontalen oder vertikalen Lineal, und ziehen Sie es dann an die gewünschte Stelle auf dem Zieldruckbogen.",0.0666666666666666,smt,3,3_smt,0.01256675273180008|0.06394938379526138|0.06955423951148987|0.08381631970405579|0.08595170825719833
1433,The original image is cache level 1.,Das Originalbild ist Cache-Stufe 1.,Das Originalbild hat die Cache-Stufe 1.,Das Originalbild hat die Cache-Stufe 1.,0.2857142857142857,smt,3,3_smt,-0.017226379364728928|0.0009602606296539307|0.04911034181714058|0.06840204447507858|0.04765365272760391
1434,"You can use these existing sets, or add or delete kinsoku characters to create new sets.","Sie können diese vorhandenen Sätze verwenden oder Kinsoku-Zeichen erstellen, um neue Sätze hinzuzufügen oder zu löschen.",Sie können entweder diese bestehenden Sätze verwenden oder einzelne Kinsoku-Zeichen löschen und dadurch neue Sätze erstellen.,"Sie können diese vorhandenen Sätze verwenden oder Kinsoku-Zeichen hinzufügen oder löschen, um neue Sätze zu erstellen.",0.2777777777777778,smt,3,3_smt,0.04613495618104935|0.1251223385334015|0.04537701979279518|0.1320236474275589|0.10940423607826233
1435,"For a video on editing images from Lightroom as Smart Objects, see http://www.adobe.com/go/lrvid4121_ps www.adobe.com/go/lrvid4121_ps.",Ein Video zum Bearbeiten von Bildern aus Lightroom als Smart-Objekte finden Sie unter http: / / www.adobe.com / go / lrvid4121 _ ps _ de www.adobe.com / go / lrvid4121 _ ps _ de.,Ein Video zum Bearbeiten von Bildern aus Lightroom als Smart-Objekte finden Sie unter http://www.adobe.com/go/lrvid4121_ps_de www.adobe.com/go/lrvid4121_ps_de.,Ein Video zum Bearbeiten von Bildern aus Lightroom als Smart-Objekte finden Sie unter http://www.adobe.com/go/lrvid4121_ps www.adobe.com/go/lrvid4121_ps.,0.125,smt,3,3_smt,0.04032048583030701|0.07367603480815887|0.06679410487413406|0.110605888068676|0.09159450978040695
1436,Changing the sort order affects the sort order in the Index panel and in the index stories that are generated afterwards.,"Durch das Ändern der Sortierreihenfolge wirkt sich auf die Sortierreihenfolge im Indexbedienfeld und in den Index Textabschnitte, die generiert werden.",Eine Änderung der Sortierreihenfolge wirkt sich auf die Sortierreihenfolge im Indexbedienfeld sowie auf die später erzeugten Indexabschnitte aus.,"Das Ändern der Sortierreihenfolge wirkt sich auf die Sortierreihenfolge im Indexbedienfeld und in den Index-Textabschnitten aus, die später generiert werden.",0.1818181818181818,smt,3,3_smt,0.09810073673725128|0.2172582596540451|0.2715480625629425|0.26452571153640747|0.20796988904476166
1437,Be careful not to enter more text than can be displayed in the slice area.,"Achten Sie darauf, dass Sie nicht mehr Text eingeben, als im Slice-Bereich angezeigt werden können.","Geben Sie nicht mehr Text ein, als im Slice-Bereich angezeigt werden kann.","Achten Sie darauf, dass Sie nicht mehr Text eingeben, als im Slice-Bereich angezeigt werden kann.",0.0555555555555555,smt,3,3_smt,0.0036898483522236347|0.043024688959121704|0.038047268986701965|0.05765197053551674|0.059509821236133575
1438,"Select or place the insertion point in the text frame containing the table of contents, and then choose Layout > Update Table Of Contents.","Wählen Sie aus oder setzen Sie die Einfügemarke in den Textrahmen mit dem Inhaltsverzeichnis, und wählen Sie dann ""Layout"" ""Inhaltsverzeichnis aktualisieren.""","Wählen Sie das Inhaltsverzeichnis aus oder platzieren Sie die Einfügemarke im Textrahmen mit dem Inhaltsverzeichnis und wählen Sie ""Layout"" > ""Inhaltsverzeichnis aktualisieren.""","Wählen Sie die Einfügemarke aus, oder setzen sie Sie in den Textrahmen mit dem Inhaltsverzeichnis, und wählen Sie dann ""Layout"" > ""Inhaltsverzeichnis aktualisieren"".",0.1333333333333333,smt,3,3_smt,0.006228061858564615|0.05888565629720688|0.08176406472921371|0.0826529860496521|0.07528206706047058
1439,Save the file and test the behavior.,"Speichern Sie die Datei, und testen Sie das Verhalten.",Speichern Sie die Datei und testen Sie das Verhalten.,"Speichern Sie die Datei, und testen Sie das Verhalten.",0.0,smt,3,3_smt,-0.041133202612400055|-0.04358547925949097|0.012217744253575802|-0.013668058440089226|0.020384136587381363
1440,"To return a value from your function, use the return statement followed by the expression or literal value that you want to return.","Um einen Wert von der Funktion zurückzukehren, verwenden Sie die return-Anweisung gefolgt vom Ausdruck oder Literalwert, den Sie zurückkehren möchten.","Wenn Ihre Funktion einen Wert zurückgeben soll, verwenden Sie die return-Anweisung gefolgt von dem Ausdruck oder Literalwert, der zurückgegeben werden soll.","Um einen Wert von Ihrer Funktion zurückzuerhalten, verwenden Sie die return-Anweisung, gefolgt vom Ausdruck oder vom Literalwert, den Sie zurückerhalten möchten.",0.2,smt,3,3_smt,0.017999153584241867|0.05481209605932236|0.07947181165218353|0.08731921762228012|0.07507484406232834
1441,"For more information, see Set parameters and properties.",Weitere Informationen finden Sie unter Festlegen von Parametern und Eigenschaften.,Weitere Informationen finden Sie unter Festlegen von Parametern und Eigenschaften.,"Weitere Informationen finden Sie unter ""Festlegen von Parametern und Eigenschaften"".",0.1538461538461538,smt,3,3_smt,-0.051346100866794586|-0.0363655686378479|0.013761386275291443|-0.014194115996360779|0.013346122577786446
1442,"To exit edit-in-place mode and return to document-editing mode, do one of the following:","Wenn Sie Direktbearbeitungsmodus beenden und um zum Dokumentbearbeitungsmodus zurückzukehren, führen Sie einen der folgenden Schritte aus:","Führen Sie einen der folgenden Schritte aus, um den Positionsbearbeitungsmodus zu verlassen und zum Dokumentbearbeitungsmodus zurückzukehren:","Wenn Sie den Direktbearbeitungsmodus beenden und um zum Dokumentbearbeitungsmodus zurückzukehren möchten, führen Sie einen der folgenden Schritte aus:",0.1,smt,3,3_smt,-0.02192949503660202|0.03564359247684479|0.14834558963775635|0.07089468091726303|0.05395352840423584
1443,"Some screen readers might read only the new object, whereas other screen readers might re‑read the entire document.","Bei einigen Bildschirmlesehilfen können Sie nur das neue Objekt lesen, während andere Bildschirmlesehilfen möglicherweise neu das gesamte Dokument lesen.","Manche Bildschirmleseprogramme lesen nur das neue Objekt, andere lesen das gesamte Dokument neu.","Bei einigen Bildschirmlesehilfen können Sie nur das neue Objekt lesen, während andere Bildschirmlesehilfen möglicherweise das gesamte Dokument erneut lesen.",0.0952380952380952,smt,3,3_smt,0.05820228159427643|0.14761893451213837|0.07264647632837296|0.18361066281795502|0.12671220302581787
1444,The degree of transparency to which the blending mode is applied.,"Der Transparenzgrad, auf den die Füllmethode angewendet wird.","Der Transparenzgrad des Objekts, auf den der Mischmodus angewendet wird.","Der Transparenzgrad, auf den der Mischmodus angewendet wird.",0.2,smt,3,3_smt,0.022963272407650948|0.06251058727502823|0.06845502555370331|0.12137065082788467|0.09560738503932953
1445,"If you preview a projector, starts the projector.","Wenn Sie einen Projektor anzeigen, startet der Projektor.",Zur Vorschau eines Projektors startet den Projektor.,"Wenn Sie einen Projektor anzeigen, startet der Projektor.",0.0,smt,3,3_smt,0.0824357122182846|0.10760211199522018|0.10790998488664627|0.15233862400054932|0.14584554731845856
1446,They also appear when you select Format > Blog Metadata > Categories.,"Außerdem werden angezeigt, wenn Sie ""Format"" ""Blog-Metadaten"" > ""Kategorien"" aus.","Sie werden auch angezeigt, wenn Sie ""Format"" > ""Blog-Metadaten"" > ""Kategorien"" auswählen.","Sie werden auch angezeigt, wenn Sie ""Format"" > ""Blog-Metadaten"" > ""Kategorien"" wählen.",0.2,smt,3,3_smt,0.07748688757419586|0.13635818660259247|0.14551717042922974|0.1829080879688263|0.12021277099847794
1447,Vectors of a triangle can be given UV coordinates to associate themselves with the respective locations on an image:,"Vektoren eines Dreiecks UV-Koordinaten verwenden, um sich mit den jeweiligen Positionen in einem Bild zugewiesen werden:","Die Vektoren eines Dreiecks können als UV-Koordinaten angegeben werden, um sich mit den entsprechenden Positionen in einem Bild zu verbinden:","Vektoren eines Dreiecks können UV-Koordinaten verwenden, um sich mit den jeweiligen Positionen in einem Bild zu verbinden:",0.1578947368421052,smt,3,3_smt,0.15577799081802368|0.3041122555732727|0.2692829668521881|0.3337051272392273|0.24956601858139038
1448,"Before resizing an anchored object, make sure that you deselect the Prevent Manual Positioning option in the Anchored Objects Options dialog box.","Bevor Sie die Größe eines verankerten Objekts, stellen Sie sicher, dass Sie die Auswahl der Option ""Manuelle Positionierung verhindern"" im Dialogfeld ""Verankerte Objekte"" Optionen. ""","Deaktivieren Sie im Dialogfeld ""Optionen für verankertes Objekt"" die Option ""Manuelle Positionierung verhindern,"" bevor Sie die Größe eines verankerten Objekts ändern.","Bevor Sie die Größe eines verankerten Objekts ändern, stellen Sie sicher, dass die Auswahl der Option ""Manuelle Positionierung verhindern"" im Dialogfeld ""Verankerte Objektoptionen"" deaktiviert ist.",0.1875,smt,3,3_smt,0.15466570854187012|0.2598274052143097|0.20891600847244263|0.288857102394104|0.22136320173740387
1449,Selected points are filled with black.,Ausgewählte Punkte werden mit Schwarz gefüllt.,Ausgewählte Punkte werden mit schwarzer Füllung angezeigt.,Ausgewählte Punkte werden mit Schwarz gefüllt.,0.0,smt,3,3_smt,-0.007008107844740152|0.01285402849316597|0.024436460807919502|0.06711256504058838|0.06787237524986267
1450,"You can define your own sets of shortcuts, change individual shortcuts within a set, and switch between sets of shortcuts.","Sie können eigene Tastaturbefehlssätze definieren, einzelne Tastaturbefehle innerhalb eines Änderungssatzes und zwischen Tastaturbefehlssätze wechseln.","Sie können Ihre eigenen Tastaturbefehlssätze erstellen, einzelne Tastaturbefehle innerhalb eines Satzes ändern und zwischen mehreren Sätzen hin- und herschalten.","Sie können eigene Tastaturbefehlssätze definieren, einzelne Tastaturbefehle innerhalb eines Satzes ändern und zwischen Tastaturbefehlssätzen wechseln.",0.1764705882352941,smt,3,3_smt,-0.0039041542913764715|0.06021060049533844|0.07976926863193512|0.06727372854948044|0.07407737523317337
1451,"The Select Image, Choose Image on Website, Browse for Image, or Insert Shared Asset dialog box appears.","Das Bild auswählen. Wählen Sie ""Bild"" in ""Durchsuchen"" für ""Bild"" oder im Dialogfeld ""Gemeinsame Elemente einfügen"" wird angezeigt.","Das Dialogfeld ""Bild auswählen,"" ""Bild suchen,"" ""Bild auf Website auswählen"" oder ""Gemeinsame Elemente einfügen"" wird angezeigt.","Die Dialogfelder ""Bild auswählen"", ""Bild wählen"", ""Nach Bild durchsuchen"" oder ""Gemeinsame Elemente einfügen"" werden angezeigt.",0.5,smt,3,3_smt,0.11392877995967865|0.20006375014781952|0.32161542773246765|0.2185720056295395|0.1764894276857376
1452,"In Reader, choose Document > Comments > Publish Comments or Send Comments To Review Initiator.","In Reader, wählen Sie ""Dokument"" ""Kommentare"" > ""Kommentare veröffentlichen"" oder ""In"" Initiator. ""","Wählen Sie in Reader ""Dokument"" > ""Kommentare"" > ""Kommentare veröffentlichen"" oder ""Kommentare an Initiator der Überprüfung senden.""","Wählen Sie in Reader ""Dokument"" > ""Kommentare"" > ""Kommentare veröffentlichen"" oder ""Kommentare an Review-Initiator senden"".",0.3333333333333333,smt,3,3_smt,0.24283094704151154|0.34466198086738586|0.268085241317749|0.3601503372192383|0.2665993571281433
1453,The contents of the e-mail message are automatically inserted into the Contribute editor after you click Open.,"Der Inhalt der E-Mail-Nachricht werden automatisch in den Contribute-Editor eingefügt, nachdem Sie auf ""Öffnen.""","Der Inhalt der E-Mail-Nachricht wird automatisch in den Contribute-Editor eingefügt, wenn Sie auf ""Öffnen"" klicken.","Der Inhalt der E-Mail-Nachricht wird automatisch in den Contribute-Editor eingefügt, nachdem Sie auf ""Öffnen"" geklickt haben.",0.15,smt,3,3_smt,0.020441504195332527|0.07313380390405655|0.04479624703526497|0.11445393413305283|0.08871978521347046
1454,"In most cases, the update commands are disabled for content you have checked out, because that content would always be up to date.","In den meisten Fällen werden die Aktualisierungsbefehle für Inhalte, die Sie ausgecheckt haben, da die Inhalte immer auf dem Laufenden deaktiviert.","In den meisten Fällen sind die Aktualisierungsbefehle für die von Ihnen ausgecheckten Inhalte deaktiviert, weil diese Inhalte immer bereits auf dem neuesten Stand sind.","In den meisten Fällen werden die Aktualisierungsbefehle für Inhalte, die Sie ausgecheckt haben, deaktiviert, da die Inhalte immer auf dem Laufenden sind.",0.1153846153846153,smt,3,3_smt,0.09530941396951675|0.19629260897636414|0.166901096701622|0.23733460903167725|0.17378483712673187
1455,"To position any of these lights, you use tools similar to those used for 3D models themselves.","Wenn Sie eines dieser Lichtquellen positionieren, verwenden Sie die Werkzeuge ähnlich wie bei 3D-Modellen selbst.",Die Werkzeuge zum Ändern der Position von Lichtquellen sind den Werkzeugen für 3D-Modelle sehr ähnlich.,"Wenn Sie eine dieser Lichtquellen positionieren, verwenden Sie Werkzeuge, die denen in den 3D-Modellen selbst ähnlich sind.",0.4,smt,3,3_smt,0.10954447090625763|0.20396368205547333|0.16547556221485138|0.23869647085666656|0.20143596827983856
1456,Choose File > Collaborate > Share Documents On Acrobat.com.,"Wählen Sie ""Datei"" ""Kollaborieren > Freigabe Dokumente auf Acrobat.com.","Wählen Sie ""Datei"" > ""Zusammenarbeiten"" > ""Dokumente auf Acrobat.com freigeben.""","Wählen Sie ""Datei"" > ""Kollaborieren"" > ""Dokumente auf Acrobat.com freigeben"".",0.2941176470588235,smt,3,3_smt,0.0802583396434784|0.16419170796871185|0.13635362684726715|0.1747530847787857|0.1378328502178192
