index,src,mt,ref,dp_runs_scores,pe,lp,human_score,system,doc_id,sys_doc_id
712,"Beachten Sie, dass die gewünschte Wirkung nicht erzielt wird, wenn Sie die Einnahme von Prandin abbrechen.",Note that is having the desired effect is not if you stop taking Prandin.,Be aware that the desired effect is not achieved if you stop taking Prandin.,[0.28295329213142395],Note that is having the desired effect is not achieved if you stop taking Prandin.,de-en,0.0625,smt,4,4_smt
713,"Bei allen mit oralem Olanzapin oder Placebo behandelten Patienten, bei denen es zu einem zerebrovaskulären Ereignis kam, bestanden bereits vor der Behandlung Risikofaktoren.","In all patients treated with oral olanzapine or placebo, patients who experienced a cerebrovascular event, risk factors have been identified, already before treatment.",All oral olanzapine- and placebo-treated patients who experienced a cerebrovascular event had pre-existing risk factors.,[0.2848285138607025],"In all patients treated with oral olanzapine or placebo who experienced a cerebrovascular event, risk factors were already identified before treatment.",de-en,0.2608695652173913,smt,4,4_smt
714,Diese Reaktionen sind gewöhnlich vorübergehend und klingen normalerweise im Verlauf der Behandlung ab.,Most reactions are transitory and usually resolve normally during the course of treatment.,These reactions are usually transitory and normally they disappear during continued treatment.,[0.01977844536304474],Most reactions are transitory and usually resolve during the course of treatment.,de-en,0.0769230769230769,smt,4,4_smt
715,Zum Auflösen nur das beigepackte Wasser für Injektionszwecke und das beigepackte Rekonstitutionsset verwenden.,For reconstitution of only the unattached water for injections and the unattached Rekonstitutionsset.,For reconstitution only the water for injections and the reconstitution device provided in the pack should be used.,[0.3732519745826721],For reconstitution only of the enclosed water for injections and the reconstitution set.,de-en,0.2857142857142857,smt,4,4_smt
716,25 Packung mit einer Durchstechflasche zu 4 ml.,25 Pack of 1 vial containing 4 ml.,Pack of 1 vial containing 4 ml.,[0.012187506072223186],25 Pack with 1 vial containing 4 ml.,de-en,0.1111111111111111,smt,4,4_smt
717,Siehe unten stehende Tabelle für empfohlene Dosis entsprechend dem Körpergewicht in 10 kg-Schritten.,See Table below the recommended dose according to body weight Sample body weights at 10 kg increments.,See table below for recommended doses for body weights at 10 kg increments.,[0.13699008524417877],See the table below for the recommended dose according to body weight at 10 kg increments.,de-en,0.2941176470588235,smt,4,4_smt
718,Neulasta ist nahezu „natriumfrei“.,"Neulasta is essentially ""sodium-free.""",Neulasta is essentially sodium-free.,[0.013907498680055141],"Neulasta is essentially ""sodium-free.""",de-en,0.0,smt,4,4_smt
719,"Patienten mit starken Schluckbeschwerden können die Tablette ausnahmsweise in mindestens 100 ml Wasser, Orangen- oder Traubensaft zerstoßen und diese Suspension trinken.","Patients with severe difficulty swallowing the tablet exceptionally may be diluted in at least 100 ml of water, Orangen- break or crush or Traubensaft and drink the suspension.","In exceptional cases, patients who have particular difficulty swallowing can crush the tablet in at least 100 ml of water, orange juice or grape juice, and drink the resulting suspension.",[0.2955254316329956],"Patients with severe difficulty swallowing, may dilute the tablet in at least 100 ml of water, orange juice or grape juice and drink the suspension.",de-en,0.3214285714285714,smt,4,4_smt
720,Bei Patienten mit eingeschränkter Leberfunktion liegen pharmakokinetische Daten für die Anwendung von Agenerase Kapseln ohne Boosterung durch Ritonavir vor.,"In patients with impaired liver function, pharmacokinetic data are available on the use of Agenerase capsules without boost by ritonavir.","For subjects with hepatic impairment, pharmacokinetic data are available for the use of Agenerase capsules without the boosting effect of ritonavir.",[0.059532154351472855],"In patients with impaired liver function, pharmacokinetic data is available on the use of Agenerase capsules without boost by ritonavir.",de-en,0.0454545454545454,smt,4,4_smt
721,Diese Zunahme wird als nicht klinisch relevant angesehen.,This increase is not considered to be clinically relevant.,This increase is not considered clinically relevant.,[0.012979216873645782],This increase is not considered to be clinically relevant.,de-en,0.0,smt,4,4_smt
722,91 Insulatard anzuwenden?. Sie können sie mit sich führen und bei Raumtemperatur (nicht über 25°C) bis zu 6 Wochen lang aufbewahren.,91 to use Insulatard 4. You can carry them with you and keep them at room temperature (not above 25 ° C) for up to 6 weeks.,You can carry them with you and keep them at room temperature (not above 25°C) for up to 6 weeks.,[0.07766689360141754],91 How to use Insulatard? You can carry them with you and keep them at room temperature (not above 25 ° C) for up to 6 weeks.,de-en,0.0967741935483871,smt,4,4_smt
723,"Karamellfarben, filmbeschichtet, kapselförmig, bikonvex und auf einer Seite mit der Prägung “GX CG5” versehen.","Karamellfarben, capsule shaped, biconvex and engraved ""GX CG5"" on one face.","Butterscotch coloured, film-coated, capsule shaped, biconvex and engraved “GX CG5” on one face.",[0.06915327161550522],"Caramel coloured, film-coated, capsule shaped, biconvex and engraved ""GX CG5"" on one face.",de-en,0.2105263157894736,smt,4,4_smt
724,CYMBALTA kann unabhängig von den Mahlzeiten eingenommen werden.,CYMBALTA may be taken with or without a meal.,Taking CYMBALTA with food and drink CYMBALTA may be taken with or without food.,[0.05497966334223747],CYMBALTA may be taken with or without a meal.,de-en,0.0,smt,4,4_smt
725,"1,0%); Ösophagitis/Dysphagie/ Odynophagie (G3/4:",1.0%); Esophagitis / dysphagia / odynophagia (G3 / 4:,1.0%); Oesophagitis/ dysphagia/ odynop hagia (G3/ 4:,[0.017476562410593033],1.0%); Esophagitis / dysphagia / odynophagia (G3 / 4:,de-en,0.0,smt,4,4_smt
726,Haltbarkeit nach Anbruch:,Shelf-life after first opening the container:,Shelf-life after first opening:,[0.010417670011520386],Shelf-life after first opening the container:,de-en,0.0,smt,4,4_smt
727,Die mit Panretin Gel beobachteten unerwünschten Ereignisse sind ähnlich wie die mit anderen topischen Retinoiden beobachteten.,The total amount of Panretin gel seen with similar to those observed with other retinoids.,The adverse events seen with Panretin gel are similar to those seen with other topical retinoids.,[0.1422191560268402],The total amount of Panretin gel seen with similar to those observed with other retinoids.,de-en,0.0,smt,4,4_smt
728,"Wie alle Arzneimittel kann KOGENATE Bayer 2000 I.E. Nebenwirkungen haben, die aber nicht bei jedem auftreten müssen.","Like all medicines, KOGENATE Bayer 2000 IU can cause side effects, although not every body gets them.","Like all medicines, KOGENATE Bayer 2000 IU can cause side effects, although not everybody gets them.",[0.01128467358648777],"As with all medicines, KOGENATE Bayer 2000 IU can cause side effects, although not every body gets them.",de-en,0.0952380952380952,smt,4,4_smt
729,Nehmen Sie Olanzapin Teva immer genau nach Anweisung des Arztes ein.,Do not take Olanzapine Teva exactly as your doctor has told you.,Always take Olanzapine Teva exactly as your doctor has told you.,[0.17664432525634766],Take Olanzapine Teva exactly as your doctor has told you.,de-en,0.1818181818181818,smt,4,4_smt
730,"RotaTeq kann Frühgeborenen verabreicht werden, wenn die Schwangerschaft mindestens 25 Wochen gedauert hat.",RotaTeq may be given to infants if the pregnancy is at least 25 weeks gedauert.,RotaTeq may be given to infants who were born early provided that the pregnancy had lasted at least 25 weeks.,[0.11707477271556854],RotaTeq may be given to infants if the pregnancy lasted at least 25 weeks.,de-en,0.1333333333333333,smt,4,4_smt
731,"Eine HIV-Infektion gilt nicht als Kontraindikation für eine Diphtherie-, Tetanus-, Pertussis und HBV- Impfung.","HIV infection is not considered as a contra-indication for diphtheria, tetanus, pertussis and HBV vaccination.","3 HIV infection is not considered as a contra-indication for diphtheria, tetanus, pertussis and HBV vaccination.",[0.011843831278383732],"HIV infection is not considered a contra-indication for diphtheria, tetanus, pertussis and HBV vaccination.",de-en,0.0588235294117647,smt,4,4_smt
732,Ariclaim kann unabhängig von der Nahrungsaufnahme eingenommen werden.,Ariclaim can be taken with or without food.,Ariclaim can be taken with or without food.,[0.009330062195658684],Ariclaim can be taken with or without food.,de-en,0.0,smt,4,4_smt
733,Die Metabolite werden überwiegend über den Urin ausgeschieden (51% der Dosis) und in geringeren Mengen über die Faezes.,The metabolites are mainly excreted in the urine (51% of the dose) and a relief in the faeces.,"Metabolites are excreted mainly in the urine (51% of the dose), and to a lesser extent in the faeces.",[0.10764814168214798],The metabolites are mainly excreted in the urine (51% of the dose) and in smaller amounts in the faeces.,de-en,0.1304347826086956,smt,4,4_smt
734,Es liegen keine Daten für die Verwendung von MIRCERA bei Schwangeren vor.,There are no data on the use of MIRCERA in pregnant women.,There are no data from the use of MIRCERA in pregnant women.,[0.011900132521986961],There is no data on the use of MIRCERA in pregnant women.,de-en,0.0769230769230769,smt,4,4_smt
735,Prophylaxe der Refluxösophagitis:,Prophylaxis of reflux oesophagitis:,Prophylaxis of reflux oesophagitis:,[0.00853506475687027],Prophylaxis of reflux oesophagitis:,de-en,0.0,smt,4,4_smt
736,"Wenn nach einer Exposition Hautausschlag oder andere Symptome auftreten, ist unverzüglich ein Arzt zu Rate zu ziehen und dieser Warnhinweis vorzulegen.","If a rash or other symptoms occur, seek medical advice immediately and show this warning.","If you develop symptoms following exposure, such as a skin rash, you should seek medical advice and show the doctor this warning.",[0.06238575279712677],"If a rash or other symptoms occur, seek medical advice immediately and show this warning.",de-en,0.0,smt,4,4_smt
737,"2/3 Agenerase darf nicht bei Patienten angewendet werden, die möglicherweise überempfindlich (allergisch) gegen Amprenavir oder einen der sonstigen Bestandteile sind.",2 / 3 Agenerase must not be used in people who may be hypersensitive (allergic) to amprenavir or any of the other ingredients.,Agenerase should not be used in people who may be hypersensitive (allergic) to amprenavir or any of the other ingredients.,[0.01785917393863201],2 / 3 Agenerase must not be used in people who may be hypersensitive (allergic) to amprenavir or any of the other ingredients.,de-en,0.0,smt,4,4_smt
738,"Bei Patienten, die Olanzapin zur Behandlung einer manischen Episode erhalten haben, sollte die Behandlung zur Vorbeugung eines Rezidivs mit derselben Dosis fortgesetzt werden.",In patients receiving olanzapine for the treatment of manic episode should be initiated at the treatment for the prevention of Rezidivs the same dose for another 4 weeks.,"For patients who have been receiving olanzapine for treatment of manic episode, continue therapy for preventing recurrence at the same dose.",[0.38106757402420044],"In patients receiving olanzapine for the treatment of a manic episode, treatment for the prevention of Rezidivs should be continued with the same dose.",de-en,0.4615384615384615,smt,4,4_smt
739,Die gesamte Menge des rekonstituierten Impfstoffs wird aus dem Fläschchen in dieselbe Spritze aufgezogen und das gesamte Volumen verimpft.,Withdraw the entire content of the reconstituted vaccine from the vial into the same syringe and inject the entire volume.,Withdraw the entire content of the reconstituted vaccine from the vial into the same syringe and inject the entire volume.,[0.011374560184776783],Withdraw the entire content of the reconstituted vaccine from the vial into the same syringe and inject the entire volume.,de-en,0.0,smt,4,4_smt
740,"Bei Patientinnen, die den Kriterien des DSM-IV für eine prämenstruelle dysphorische Störung (PMDD) entsprachen, wurden zwei Placebo-kontrollierte Studien durchgeführt.","In patients undergoing DSM-IV criteria for implantable dysphorische Disruptive (PMDD), two randomised, double- blind, placebo-controlled trials have been conducted.",Two placebo-controlled studies were conducted in patients meeting Pre-Menstrual Dysphoric Disorder (PMDD) diagnostic criteria according to DSM-IV.,[0.19479109346866608],Two placebo-controlled trials have been conducted in patients who corresponded to the DSM-IV criteria for premenstrual dysphoric disorder (PMDD).,de-en,0.7272727272727273,smt,4,4_smt
741,"Achten Sie unbedingt darauf, direktes, durch das Fenster einstrahlendes Sonnenlicht oder direktes Licht von Haushaltsgegenständen wie einer Leselampe zu vermeiden.","Care should be taken to avoid filters, through the einstrahlendes exposure to sunlight light from perethylated (B such as a Leselampe.",Remember to avoid direct sunlight coming through the window or direct light from household appliances such as reading lamps.,[0.56634521484375],Remember to avoid direct sunlight coming through the window or direct light from household appliances such as reading lamps.,de-en,0.8,smt,4,4_smt
742,"Aus mikrobiologischer Sicht sollte die gebrauchsfertige Zubereitung sofort verwendet werden.Wenn die gebrauchsfertige Zubereitung nicht sofort verwendet wird, ist der Anwender für die Dauer der Aufbewahrung und die Aufbewahrungsbedingungen vor der Anwendung verantwortlich.","From a microbiological point of view, the product should be used immediately werden.Wenn not used immediately, in-use storage times and conditions prior to use are the in-use storage times and conditions prior to use are the responsibility of the user.","From a microbiological point of view, the product must be used immediately.",[0.5806229114532471],"From a microbiological point of view, the ready-to-use product should be used immediately. If not used immediately, storage times and conditions prior to use are the responsibility of the user.",de-en,0.4117647058823529,smt,4,4_smt
743,Wenden Sie sich an Ihren Arzt.,Contact your doctor right away.,Check with your doctor.,[0.02816780097782612],Contact your doctor right away.,de-en,0.0,smt,4,4_smt
744,Vor dem Eintropfen von LUMIGAN sollten Kontaktlinsen daher heraus- genommen und frühestens 15 Minuten nach der Anwendung der Tropfen wieder eingesetzt werden.,Before Wait LUMIGAN should wear contact lenses Method and wait 15 minutes after instillation of the dose.,Contact lenses should be removed prior to instillation and may be reinserted 15 minutes following administration.,[0.3576778769493103],"Before putting LUMIGAN drops in your eyes, contact lenses should be taken out and wait 15 minutes after dose before putting them back in.",de-en,0.6153846153846154,smt,4,4_smt
745,Was ist Ceplene und wofür wird es angewendet?,What Ceplene is and what it is used for 2.,What Ceplene is and what it is used for 2.,[0.013017874211072922],What Ceplene is and what it is used for 2.,de-en,0.0,smt,4,4_smt
746,"Sollte die Lösung nicht klar sein oder Partikel enthalten, darf sie nicht verwendet werden.","If the solution is not clear or contains particles, it should not be used.",Do not use if the solution contains particles or is not clear.,[0.014373368583619595],"If the solution is not clear or contains particles, it should not be used.",de-en,0.0,smt,4,4_smt
747,90 Nicht verwendetes Arzneimittel oder Abfallmaterial ist entsprechend den nationalen Anforderungen zu entsorgen.,90 Any unused product or waste material or Waste materials should be disposed of in accordance with national requirements.,Any unused product or waste material should be disposed of in accordance with local requirements.,[0.14106693863868713],90 Any unused product or waste material should be disposed of in accordance with national requirements.,de-en,0.1764705882352941,smt,4,4_smt
748,"Tierexperimentelle sowie In-vitro-Untersuchungen mit Mikrosomen aus der menschlichen Leber wiesen nach, dass Ritonavir in erster Linie einem oxidativen Stoffwechsel unterliegt.","Animal and in vitro with the liver after that ritonavir primarily in the urine, undergoes oxidative metabolism.",Animal studies as well as in vitro experiments with human hepatic microsomes indicated that ritonavir primarily underwent oxidative metabolism.,[0.49745973944664],Animal and in vitro testing with human liver microprobes prove that ritonavir primarily undergoes oxidative metabolism.,de-en,0.4705882352941176,smt,4,4_smt
749,Die Wirksamkeit von NeoRecormon kann durch eine Aluminiumüberladung infolge der Therapie der chronischen Niereninsuffizienz abgeschwächt werden.,The efficacy of NeoRecormon may be due to the Aluminiumüberladung due to the treatment of chronic renal failure.,Severe aluminium overload due to treatment of renal failure may compromise the effectiveness of NeoRecormon.,[0.21105599403381348],The efficacy of NeoRecormon may be weakened due to the overload of aluminium due to the treatment of chronic renal failure.,de-en,0.1818181818181818,smt,4,4_smt
750,Es gibt kein spezifisches Antidot für Olanzapin.,There is no specific antidote for olanzapine.,Management of overdose There is no specific antidote for olanzapine.,[0.019700396806001663],There is no specific antidote for olanzapine.,de-en,0.0,smt,4,4_smt
751,Bei Kindern wurde eine Halbwertszeit von ungefähr 6 Stunden berichtet.,"In paediatric patients, a half-life of approximately 6 hours.",A half-life of approximately 6 hours has been reported in children.,[0.08236608654260635],"In paediatric patients, a half-life of approximately 6 hours.",de-en,0.0,smt,4,4_smt
752,Insuman Basal gibt es in Durchstechflaschen mit 10 ml Suspension (400 I.E.).,Insuman Basal is supplied in vials containing 10 ml suspension (400 IU).,Insuman Basal is supplied in vials containing 10 ml suspension (400 IU).,[0.009540551342070103],Insuman Basal is supplied in vials containing 10 ml suspension (400 IU).,de-en,0.0,smt,4,4_smt
753,Cervarix wird gemäß offiziellen Empfehlungen angewendet.,Cervarix is given according to official recommendations.,Cervarix is given according to official recommendations.,[0.00967404805123806],Cervarix is given according to official recommendations.,de-en,0.0,smt,4,4_smt
754,"Cystinose ist eine Stoffwechselkrankheit, die als, nephropathische Cystinose“ bezeichnet wird. Sie ist gekennzeichnet durch eine abnormale Anhäufung der Aminosäure Cystin in verschiedenen Organen, wie z.B. Nieren, Augen, Muskeln, Bauchspeicheldrüse und Gehirn.","Cystinose is a metabolic disease, ""called, nephropathische Cystinose. You are characterised by abnormal build-up of the amino acid astaxanthin in various organs, such as the kidneys, eyes, muscles, pancreas, and brain.","Cystinosis is a metabolic disease called ‘ nephropathic cystinosis’ which is characterized by an abnormal accumulation of the amino acid cystine in various organs of the body such as the kidney, eye, muscle, pancreas, and brain.",[0.07260460406541824],"Cystinose is a metabolic disease called nephropathic cystinose. It characterised by abnormal build-up of the amino acid astaxanthin in various organs, such as the kidneys, eyes, muscles, pancreas, and brain.",de-en,0.1621621621621621,smt,4,4_smt
755,Die zusätzliche Anwendung weiterer Arzneimittel neben Liprolog Mix25 Pen muss mit dem Arzt ab- gestimmt werden.,The Liprolog Mix25 should be ab- gestimmt.,The physician should be consulted when using other medications in addition to Liprolog Mix25.,[0.3911324739456177],The Liprolog Mix25 should be coordinated.,de-en,0.2857142857142857,smt,4,4_smt
756,"Während dieser Eingriffe müssen alle Vorsichtsmaßnahmen eingehalten werden, um die direkte Beleuchtung des Patienten durch unabgeschirmte OP-Lampen zu verhindern.","During this procedures, all precautions should be taken before commencement of treatment in order to avoid direct of patients unabgeschirmte OP-Lampen.",All precautions must be taken to avoid direct illumination of the patient with surgical lamps during these procedures.,[0.4287661910057068],All precautions should be taken to protect the patient from direct light from surgical lamps during these procedures.,de-en,0.8947368421052632,smt,4,4_smt
757,"< Glaxo Wellcome S.A., Avda.","Glaxo Wellcome S. A., Avda.","< Glaxo Wellcome S.A., Avda.",[0.014909437857568264],"Glaxo Wellcome S. A., Avda.",de-en,0.0,smt,4,4_smt
758,Die Anwendung von Nonafact kann in seltenen Fällen auch zu einem Anstieg der Körpertemperatur führen.,The use of Nonafact can result in very rare cases an increase in body temperature.,The use of Nonafact may also produce an increase in body temperature in rare cases.,[0.045180898159742355],The use of Nonafact can result in increased body temperature in very rare cases.,de-en,0.4,smt,4,4_smt
759,Juli 2003 und am 29. Juli 2008 verlängert.,The marketing authorisation was renewed on 15 July 2003 and on 29 July 2008.,The marketing authorisation was renewed on 29 July 2003 and on 29 July 2008.,[0.022162992507219315],The marketing authorisation was renewed on 15 July 2003 and on 29 July 2008.,de-en,0.0,smt,4,4_smt
760,Eine chronische GVHD wurde nur als Todesursache berichtet: 1 Patient starb 13 Monate nach der Transplantation.,One Chronic GVHD has only been reported as a cause of death: one patient died 13 months after the transplant.,Chronic GVHD was reported only if it is the cause of death: one patient died 13 months post-transplant.,[0.09225726127624512],One Chronic GVHD has only been reported as a cause of death: one patient died 13 months after the transplant.,de-en,0.0,smt,4,4_smt
761,Nach wiederholter täglicher Einnahme über 8 Tage beträgt die Reduktion etwa 85%.,After repeated daily administration for 8 days of treatment is approximately 85%.,After eight days of repeated administration the reduction is about 85%.,[0.18783418834209442],After repeated daily administration for 8 days the reduction is approximately 85%.,de-en,0.1428571428571428,smt,4,4_smt
762,Ihr Arzt oder Radiologe wird dies mit Ihnen besprechen.,Your doctor or Radiologe will discuss this with you.,Your doctor or radiologist will consider this with you.,[0.04035766422748566],Your doctor or radiologist will discuss this with you.,de-en,0.1,smt,4,4_smt
763,In den placebokontrollierten klinischen Studien führte die Behandlung mit Abatacept im Vergleich zur Behandlung mit Placebo nicht zu einer erhöhten Bildung von Autoantikörpern wie antinukleären und Anti-dsDNA-Antikörpern (siehe Abschnitt 4.8).,"In the placebo-controlled clinical trials, treatment with abatacept compared to treatment with placebo increased the formation of autoimmune antibodies, such as indole and Anti-dsDNA-Antikörpern (see section 4.8).","In the placebo-controlled clinical trials, abatacept treatment did not lead to increased autoantibody formation, such as antinuclear and anti- dsDNA antibodies, relative to placebo treatment (see section 4.8).",[0.09861908853054047],"In the placebo-controlled clinical trials, treatment with abatacept compared to treatment with placebo increased the formation of autoimmune antibodies, such as indole and Anti-dsDNA-Antikörpern (see section 4.8).",de-en,0.0,smt,4,4_smt
764,"Nehmen Sie keinesfalls eine doppelte Dosis ein, um eine vergessene Einnahme nachzuholen.",Do not take a double dose to make up for a forgotten dose.,Do not take a double dose to make up for forgotten individual doses.,[0.013889670372009277],Do not take a double dose to make up for a forgotten dose.,de-en,0.0,smt,4,4_smt
765,"Jalra ist ein Arzneimittel, das den Wirkstoff Vildagliptin enthält.",Jalra is a medicine containing the active substance vildagliptin.,Jalra is a medicine containing the active substance vildagliptin.,[0.008682294748723507],Jalra is a medicine containing the active substance vildagliptin.,de-en,0.0,smt,4,4_smt
766,Der Inhaber der Genehmigung für das Inverkehrbringen ist INO Therapeutics AB.,The MAH marketing authorisation holder is INO Therapeutics AB.,The marketing authorisation holder is INO Therapeutics AB.,[0.01700395904481411],The MAH marketing authorisation holder is INO Therapeutics AB.,de-en,0.0,smt,4,4_smt
767,Auch unter Thyrogen kann es zu falsch-negativen Ergebnissen kommen.,"Also, Thyrogen can cause falsch-negativen may occur.",False negative results may occur with Thyrogen.,[0.43563252687454224],"Also, Thyrogen can cause false negative results.",de-en,0.3333333333333333,smt,4,4_smt
768,"Laborwerte bei HCV/HIV co-infizierten Patienten Obwohl durch hämatologische Toxizität Neutropenie, Thrombozytopenie und Anämie häufiger bei HCV/HIV co-infizierten Patienten auftraten, konnte die Mehrheit durch Dosisanpassungen bewältigt werden und es bedurfte nur selten eines vorzeitigen Behandlungsabbruchs (siehe Abschnitt 4.4).","Laboratory values for HCV / HIV co-infected patients: Although haematological toxicities of neutropenia, thrombocytopenia and anaemia occurred more frequently in HCV / HIV co-infected patients, the majority could be managed by dose modification and the majority could be managed by dose modification and rarely required premature discontinuation of treatment (see section 4.4).","Laboratory values for HCV/HIV co-infected patients: Although haematological toxicities of neutropenia, thrombocytopenia and aaemia occurred more frequently in HCV/HIV co-infected patients, the majority could be managed by dose modification and rarely required premature discontinuation of treatment (see section 4.4).",[0.11103811115026474],"Laboratory values for HCV/HIV co-infected patients: Although haematological toxicities of neutropenia, thrombocytopenia and anaemia occurred more frequently in HCV / HIV co-infected patients, the majority could be managed by dose modification and rarely required premature discontinuation of treatment (see section 4.4).",de-en,0.1836734693877551,smt,4,4_smt
769,Was ist IntronA und wofür wird es angewendet?,What IntronA is and what it is used for 2.,What IntronA is and what it is used for 2.,[0.013949288055300713],What is IntronA and what it is used for?,de-en,0.3,smt,4,4_smt
770,Selten kann es zu Schmerzen und lokaler Hyperthermie (Anstieg der Seite 2/3 ©EMEA 2008 Körpertemperatur) kommen.,Rare Pain and local hyperthermia as it should (increase in Page 2 / 3 © EMEA 2008 rise in body temperature) can occur.,Pain and local hyperthermia (increase in body temperature) can occur in rare cases.,[0.3283338248729706],Rarely it leads to pain and local hyperthermia as it should (increase in Page 2 / 3 © EMEA 2008 rise in body temperature).,de-en,0.2222222222222222,smt,4,4_smt
771,"Die Kombination von Emtricitabin und Tenofovirdisoproxilfumarat zeigte positive Ergebnisse im In-vitro-Maus-Lymphom-Test, mit vergleichbaren Resultaten wie unter Tenofovirdisoproxilfumarat allein.","The combination of emtricitabine and tenofovir disoproxil fumarate was positive in the in vivo mouse bone marrow micronucleus, with comparable results to tenofovir disoproxil fumarate alone.","The combination of emtricitabine and tenofovir disoproxil fumarate was positive in the in vitro mouse lymphoma assay, with comparable results to those obtained for tenofovir disoproxil fumarate alone.",[0.04210648313164711],"The combination of emtricitabine and tenofovir disoproxil fumarate was positive in the in vivo mouse bone marrow micronucleus, with comparable results to tenofovir disoproxil fumarate alone.",de-en,0.0,smt,4,4_smt
772,Die vorgelegten Daten scheinen auf eine Wirkung von Veraliprid in der Behandlung vasomotorischer Symptome im Zusammenhang mit der Menopause hinzuweisen.,The data presented appear to be stressed to the effect of veralipride in the treatment of vasomotor symptoms associated with the menopause.,The CHMP concluded that the data submitted showed only limited effect of veralipride in the treatment of vasomotor symptoms associated with the menopause.,[0.18306265771389008],The data presented appears to suggest an effect of veralipride in the treatment of vasomotor symptoms associated with the menopause.,de-en,0.238095238095238,smt,4,4_smt
773,3 Anwendung bei Kindern:,2 Use in children:,Use in children:,[0.013548498041927814],3 Use in children:,de-en,0.2,smt,4,4_smt
774,Psychiatrische Erkrankungen Gelegentlich:,Psychiatric disorders Uncommon:,Psychiatric disorders:,[0.014689989387989044],Psychiatric disorders Uncommon:,de-en,0.0,smt,4,4_smt
775,ge Klinische Studien bei Kindern mit chronischer Hepatitis C:,ho Clinical trials in paediatric patients with chronic hepatitis C:,Clinical trials in paediatric patients with chronic hepatitis C:,[0.023373834788799286],Clinical trials in paediatric patients with chronic hepatitis C:,de-en,0.1,smt,4,4_smt
776,"Erkrankungen des Immunsystems Gelegentlich – Urtikaria, Exanthem Sehr selten - Anaphylaktische Reaktionen Symptome generalisierter Überempfindlichkeit, einschließlich generalisierter Hautausschlag, Jucken, Schwitzen, gastrointestinale Störungen, angioneurotisches Ödem, Atembeschwerden, Herzklopfen, niedriger Blutdruck und Ohnmacht/Bewusstlosigkeit.","Immune system disorders Uncommon - Urticaria, rash Very rare - Anaphylactic reactions Symptoms of generalised hypersensitivity may include generalised skin rash, itching, sweating, gastrointestinal upset, angioneurotic oedema, difficulties in breathing, palpitation, reduction in blood pressure and fainting / loss of consciousness.","40 Immune system disorders Uncommon - Urticaria, rash Very rare - Anaphylactic reactions Symptoms of generalised hypersensitivity may include generalised skin rash, itching, sweating, gastrointestinal upset, angioneurotic oedema, difficulties in breathing, palpitation, reduction in blood pressure and fainting/ loss of consciousness.",[0.014644300565123558],"Immune system disorders Uncommon - Urticaria, rash Very rare - Anaphylactic reactions Symptoms of generalised hypersensitivity may include generalised skin rash, itching, sweating, gastrointestinal upset, angioneurotic oedema, difficulties in breathing, heart palpitation, reduction in blood pressure and fainting / loss of consciousness.",de-en,0.0196078431372549,smt,4,4_smt
777,Weitere Informationen über HBVAXPRO:,2 / 3 Other information about HBVAXPRO:,Other information about HBVAXPRO:,[0.07141042500734329],2 / 3 Other information about HBVAXPRO:,de-en,0.0,smt,4,4_smt
778,Allgemein sensible Spezies:,General at species:,6 Commonly Susceptible Species:,[0.34615465998649597],General sensible species:,de-en,0.25,smt,4,4_smt
779,Sildenafil wird durch CYP3A4 metabolisiert.,This effect may be due to an induction of CYP3A4.,Sildenafil is metabolised by CYP3A4.,[0.11664687842130661],Sildenafil may be metabolised by CYP3A4.,de-en,1.0,smt,4,4_smt
780,"Rebif wird zu einer Klasse von Arzneimitteln gezählt, die man Interferone nennt.","Rebif is counted class of medicines, called interferons.",Rebif belongs to a class of medicines known as interferons.,[0.1232934445142746],Rebif is counted as a class of medicines called interferons.,de-en,0.2727272727272727,smt,4,4_smt
781,"Populationspharmakokinetische Analysen zeigten, dass die Pharmakokinetik von Rimonabant bei gesunden Nichtrauchern vergleichbar ist mit der bei Patienten, die rauchen.",Population PK studies showed that the pharmacokinetics of rimonabant in healthy non-smokers were similar to those in people who smoke.,pharmacokinetic analysis indicated that rimonabant pharmacokinetics are similar between healthy non-smoking subjects and patients who smoke.,[0.046824321150779724],Population PK studies showed that the pharmacokinetics of rimonabant in healthy non-smokers were similar to those in people who smoke.,de-en,0.0,smt,4,4_smt
782,"Die Dosierung und Länge der Behandlung ist von der Krankheit abhängig, gegen die sie eingesetzt wird.","The dose and the treatment is depending on the disease, and makes antibodies against them.",The dose and length of treatment depends on the condition for which it is being used.,[0.2324502319097519],"The dose and the treatment is depending on the disease, and makes antibodies against them.",de-en,0.0,smt,4,4_smt
783,Halten Sie die Spritze waagerecht.,Hold the syringe horizontally.,Keep the syringe horizontal.,[0.01507851853966713],Hold the syringe horizontally.,de-en,0.0,smt,4,4_smt
784,"Herceptin darf nicht bei Patientinnen angewendet werden, die möglicherweise überempfindlich (allergisch) gegen Trastuzumab oder einen der sonstigen Bestandteile sind.",Herceptin should not be used in people who may be hypersensitive (allergic) to trastuzumab or any of the other ingredients.,Herceptin should not be used in people who are hypersensitive (allergic) to trastuzumab or to any of the other ingredients.,[0.010723005048930645],Herceptin should not be used in people who may be hypersensitive (allergic) to trastuzumab or any of the other ingredients.,de-en,0.0,smt,4,4_smt
